NAME,DESCRIPTION,GENE_SYMBOL,GENE_TITLE,SCORE
IRF2,IRF2,null,null,0.013521143
ARL6IP6,ARL6IP6,null,null,0.013486885
ARL6IP5,ARL6IP5,null,null,0.013484481
TMEM18,TMEM18,null,null,0.013448726
ATP2B4,ATP2B4,null,null,0.013428113
SUMO3,SUMO3,null,null,0.0134212
RBMX,RBMX,null,null,0.013404031
BRD8,BRD8,null,null,0.013398958
NECAP1,NECAP1,null,null,0.013383775
GABARAP,GABARAP,null,null,0.013335853
DHX15,DHX15,null,null,0.013333626
U2SURP,U2SURP,null,null,0.013328028
POLDIP3,POLDIP3,null,null,0.013327928
GMNN,GMNN,null,null,0.013274831
ARHGAP25,ARHGAP25,null,null,0.013270055
DECR1,DECR1,null,null,0.013260565
ZNF707,ZNF707,null,null,0.013250474
MTG2,MTG2,null,null,0.013211642
VRK2,VRK2,null,null,0.013202553
RBM23,RBM23,null,null,0.013177431
PPCS,PPCS,null,null,0.013174971
AVL9,AVL9,null,null,0.013127255
ZNF786,ZNF786,null,null,0.013116383
NUMA1,NUMA1,null,null,0.013116093
NGRN,NGRN,null,null,0.013103444
TEDC1,TEDC1,null,null,0.013097295
EIPR1,EIPR1,null,null,0.013095623
PAN3,PAN3,null,null,0.013066774
THOC2,THOC2,null,null,0.01306054
TMEM126B,TMEM126B,null,null,0.013053458
FXR1,FXR1,null,null,0.013053356
SNF8,SNF8,null,null,0.013051071
KBTBD8,KBTBD8,null,null,0.013023184
RCC2,RCC2,null,null,0.013008958
HMGN1,HMGN1,null,null,0.013002262
PHF6,PHF6,null,null,0.012993645
TCP1,TCP1,null,null,0.012969118
GPC2,GPC2,null,null,0.012963237
HNRNPUL2,HNRNPUL2,null,null,0.01295631
RPLP2,RPLP2,null,null,0.012953323
LAMTOR1,LAMTOR1,null,null,0.012915224
AFG3L2,AFG3L2,null,null,0.012912621
ITFG2,ITFG2,null,null,0.012893996
AMD1,AMD1,null,null,0.01289375
MRPL15,MRPL15,null,null,0.012891525
ACTR5,ACTR5,null,null,0.012869367
RCE1,RCE1,null,null,0.012866161
HK2,HK2,null,null,0.012857324
TMEM9,TMEM9,null,null,0.012854558
SGO1,SGO1,null,null,0.012840379
RAP1GDS1,RAP1GDS1,null,null,0.012825636
C1orf174,C1orf174,null,null,0.012810591
CD72,CD72,null,null,0.012805779
AKAP11,AKAP11,null,null,0.012788476
EMB,EMB,null,null,0.01278748
APOL6,APOL6,null,null,0.012777182
UBE2K,UBE2K,null,null,0.012774048
PES1,PES1,null,null,0.012771809
ZNF821,ZNF821,null,null,0.012769542
GNAI3,GNAI3,null,null,0.012764719
OAT,OAT,null,null,0.012755469
KIF2A,KIF2A,null,null,0.012751386
PPP2CB,PPP2CB,null,null,0.012750299
RMC1,RMC1,null,null,0.012735044
ALDOC,ALDOC,null,null,0.012722423
NEK7,NEK7,null,null,0.01272127
PPP6C,PPP6C,null,null,0.012703213
RAF1,RAF1,null,null,0.012693098
VMP1,VMP1,null,null,0.012689349
EIF2B3,EIF2B3,null,null,0.012688418
USP47,USP47,null,null,0.012673435
PSMC5,PSMC5,null,null,0.012671215
SSH2,SSH2,null,null,0.012662673
COA3,COA3,null,null,0.012655247
ZBTB11,ZBTB11,null,null,0.012650101
RBM12B,RBM12B,null,null,0.012636236
GPBP1L1,GPBP1L1,null,null,0.012604032
VPS45,VPS45,null,null,0.012577656
SNRPD3,SNRPD3,null,null,0.012571493
GRWD1,GRWD1,null,null,0.012566705
KPNB1,KPNB1,null,null,0.012562065
ANKRD28,ANKRD28,null,null,0.012537376
ELOB,ELOB,null,null,0.012520243
UQCRFS1,UQCRFS1,null,null,0.012509939
TXNDC15,TXNDC15,null,null,0.012509525
PFDN4,PFDN4,null,null,0.01250134
ANLN,ANLN,null,null,0.01248885
TXNDC12,TXNDC12,null,null,0.012474754
CDKN3,CDKN3,null,null,0.012466305
C6orf203,C6orf203,null,null,0.012451876
NUDT5,NUDT5,null,null,0.012439617
EXOSC9,EXOSC9,null,null,0.012405667
RBBP8,RBBP8,null,null,0.012395414
SLC7A11,SLC7A11,null,null,0.012381559
METTL8,METTL8,null,null,0.0123268
MCCC2,MCCC2,null,null,0.012326454
MITD1,MITD1,null,null,0.012295079
CDK4,CDK4,null,null,0.012275471
ATRAID,ATRAID,null,null,0.012232601
UQCC3,UQCC3,null,null,0.012223618
RPS13,RPS13,null,null,0.012216217
HDHD2,HDHD2,null,null,0.012198428
EZH2,EZH2,null,null,0.01215846
ANAPC1,ANAPC1,null,null,0.012104331
ATP5F1B,ATP5F1B,null,null,0.012097845
RPS14,RPS14,null,null,0.01208941
TFIP11,TFIP11,null,null,0.012075743
HIST1H2AC,HIST1H2AC,null,null,0.01207525
GLI4,GLI4,null,null,0.01207105
SP3,SP3,null,null,0.012055275
SBNO1,SBNO1,null,null,0.012054753
F11R,F11R,null,null,0.012046919
HLA-DMA,HLA-DMA,null,null,0.012045826
GGPS1,GGPS1,null,null,0.012042019
SLC3A2,SLC3A2,null,null,0.012040241
BET1L,BET1L,null,null,0.012024185
UQCRC1,UQCRC1,null,null,0.012019459
PPP2R5E,PPP2R5E,null,null,0.01201299
ZNF558,ZNF558,null,null,0.012004305
KCTD6,KCTD6,null,null,0.011999385
CDK11B,CDK11B,null,null,0.011990084
ARF3,ARF3,null,null,0.011955822
FAM135A,FAM135A,null,null,0.011954338
CDCA5,CDCA5,null,null,0.011951592
CENPO,CENPO,null,null,0.011948595
YME1L1,YME1L1,null,null,0.011944455
DCP2,DCP2,null,null,0.011943151
TTK,TTK,null,null,0.011943095
SGTB,SGTB,null,null,0.011912737
FBXW9,FBXW9,null,null,0.011894366
EPC1,EPC1,null,null,0.011880379
TMEM241,TMEM241,null,null,0.011873746
NUDC,NUDC,null,null,0.011873487
ISG20L2,ISG20L2,null,null,0.01184524
NABP2,NABP2,null,null,0.01184452
EID2,EID2,null,null,0.011834016
TPGS2,TPGS2,null,null,0.011822533
MPP6,MPP6,null,null,0.011783745
ALKBH8,ALKBH8,null,null,0.011782494
APLP2,APLP2,null,null,0.011749383
RNASEH1,RNASEH1,null,null,0.011743144
NANS,NANS,null,null,0.011707978
ZNF280D,ZNF280D,null,null,0.011696451
COPS5,COPS5,null,null,0.011685704
MDN1,MDN1,null,null,0.011662115
ADK,ADK,null,null,0.011658925
FANCF,FANCF,null,null,0.011651942
NRF1,NRF1,null,null,0.011651334
ACTR3B,ACTR3B,null,null,0.011651161
POLR2M,POLR2M,null,null,0.011650205
FAM104B,FAM104B,null,null,0.011638482
ERI3,ERI3,null,null,0.011633134
UFL1,UFL1,null,null,0.011598568
BABAM2,BABAM2,null,null,0.011584438
DNAJB1,DNAJB1,null,null,0.011577829
RAB2A,RAB2A,null,null,0.011570138
ATF4,ATF4,null,null,0.011538349
AC016586.1,AC016586.1,null,null,0.01152584
PANK3,PANK3,null,null,0.01151228
PTPN1,PTPN1,null,null,0.011490475
HSPA4,HSPA4,null,null,0.011480332
PPP1R15B,PPP1R15B,null,null,0.011474102
KRI1,KRI1,null,null,0.011462235
ACTR3,ACTR3,null,null,0.01143775
KANSL3,KANSL3,null,null,0.011391541
MED7,MED7,null,null,0.011384076
MYL12A,MYL12A,null,null,0.011380467
TRIM26,TRIM26,null,null,0.011367348
ZACN,ZACN,null,null,0.011363151
SNIP1,SNIP1,null,null,0.011362679
TRMT5,TRMT5,null,null,0.011361539
TRMT61A,TRMT61A,null,null,0.011348335
PUSL1,PUSL1,null,null,0.01134426
SRSF10,SRSF10,null,null,0.011341372
GNPNAT1,GNPNAT1,null,null,0.01132187
TK1,TK1,null,null,0.011316706
PSMG1,PSMG1,null,null,0.011301801
OXSR1,OXSR1,null,null,0.011298906
GPR18,GPR18,null,null,0.011281141
TATDN1,TATDN1,null,null,0.011212695
PTPN2,PTPN2,null,null,0.011210076
KMT2A,KMT2A,null,null,0.011207016
AIMP2,AIMP2,null,null,0.011205047
DNAJB6,DNAJB6,null,null,0.011204517
IPMK,IPMK,null,null,0.01119334
KAT8,KAT8,null,null,0.01116572
JDP2,JDP2,null,null,0.011164253
FAM49B,FAM49B,null,null,0.011153745
ZMYM4,ZMYM4,null,null,0.011153524
PPARGC1B,PPARGC1B,null,null,0.011150728
ANKHD1,ANKHD1,null,null,0.011132025
PLEKHA1,PLEKHA1,null,null,0.011122107
DDX28,DDX28,null,null,0.011118339
ADAM17,ADAM17,null,null,0.011117692
TIMMDC1,TIMMDC1,null,null,0.011112836
MTA3,MTA3,null,null,0.011109272
MIEN1,MIEN1,null,null,0.011089904
THOC6,THOC6,null,null,0.011088449
PTER,PTER,null,null,0.011067867
MED26,MED26,null,null,0.011059552
USP5,USP5,null,null,0.01105686
DIS3,DIS3,null,null,0.011050792
RBM45,RBM45,null,null,0.011038182
RAPGEF6,RAPGEF6,null,null,0.011012618
PIP4P1,PIP4P1,null,null,0.011012408
WEE1,WEE1,null,null,0.011010377
WDR5,WDR5,null,null,0.011009375
RCCD1,RCCD1,null,null,0.011007216
TSPYL2,TSPYL2,null,null,0.011002065
EIF1B,EIF1B,null,null,0.010993267
CDC20,CDC20,null,null,0.010991734
WDR45B,WDR45B,null,null,0.010989876
IP6K1,IP6K1,null,null,0.010979414
TMEM39B,TMEM39B,null,null,0.010966342
PNOC,PNOC,null,null,0.010965993
WDR27,WDR27,null,null,0.010963035
SNX2,SNX2,null,null,0.010962089
METTL2B,METTL2B,null,null,0.01094203
PHLPP2,PHLPP2,null,null,0.010936495
CAPZB,CAPZB,null,null,0.010913393
DDX24,DDX24,null,null,0.010911786
GOT2,GOT2,null,null,0.01090768
THADA,THADA,null,null,0.010881793
HSPA8,HSPA8,null,null,0.010873091
PPP4R1,PPP4R1,null,null,0.010837387
STRADA,STRADA,null,null,0.010837358
TMEM260,TMEM260,null,null,0.010824781
ARHGAP19,ARHGAP19,null,null,0.010820837
ANKHD1-EIF4EBP3,ANKHD1-EIF4EBP3,null,null,0.01081733
HTRA2,HTRA2,null,null,0.010811331
MRPL9,MRPL9,null,null,0.010795843
U2AF2,U2AF2,null,null,0.010773656
RCBTB1,RCBTB1,null,null,0.010744532
Sep-06,Sep-06,null,null,0.010724714
TNPO2,TNPO2,null,null,0.010711337
UBE2I,UBE2I,null,null,0.010700655
C1GALT1,C1GALT1,null,null,0.010699128
RBM4,RBM4,null,null,0.010678729
ZNF296,ZNF296,null,null,0.010667948
PSMB5,PSMB5,null,null,0.010649019
PLK1,PLK1,null,null,0.010645009
MTMR3,MTMR3,null,null,0.010638597
FBXO4,FBXO4,null,null,0.010623001
LRIF1,LRIF1,null,null,0.010600885
PPP1CB,PPP1CB,null,null,0.010600365
API5,API5,null,null,0.010593062
MCRS1,MCRS1,null,null,0.010583797
SHLD2,SHLD2,null,null,0.010581931
UTP14A,UTP14A,null,null,0.010576958
HARS,HARS,null,null,0.010565076
IVD,IVD,null,null,0.010560608
RNF41,RNF41,null,null,0.010548777
MOB1A,MOB1A,null,null,0.010531669
ZNF3,ZNF3,null,null,0.010526098
SRSF6,SRSF6,null,null,0.010516769
CRY2,CRY2,null,null,0.010509401
ODF2,ODF2,null,null,0.010485874
BRD7,BRD7,null,null,0.010475183
CCDC88A,CCDC88A,null,null,0.010462636
PLTP,PLTP,null,null,0.010461689
RPS6,RPS6,null,null,0.010460803
DNAJB11,DNAJB11,null,null,0.010426211
MRPL49,MRPL49,null,null,0.01042317
LSM10,LSM10,null,null,0.010415321
BTAF1,BTAF1,null,null,0.01041521
ARHGAP17,ARHGAP17,null,null,0.010398619
CKAP5,CKAP5,null,null,0.01039637
HSH2D,HSH2D,null,null,0.010386383
VAV2,VAV2,null,null,0.010379301
HACL1,HACL1,null,null,0.010373133
PCGF6,PCGF6,null,null,0.010356051
AP1S3,AP1S3,null,null,0.010301107
IL17RA,IL17RA,null,null,0.010288788
MDM2,MDM2,null,null,0.010284799
TASOR2,TASOR2,null,null,0.010282538
PAPSS1,PAPSS1,null,null,0.01027681
NFATC2IP,NFATC2IP,null,null,0.010268046
NME2,NME2,null,null,0.010257131
FAM122B,FAM122B,null,null,0.010247175
RTL10,RTL10,null,null,0.010214016
HELZ,HELZ,null,null,0.010198695
PNKD,PNKD,null,null,0.010190797
PPRC1,PPRC1,null,null,0.010185977
MTMR2,MTMR2,null,null,0.010183995
INCENP,INCENP,null,null,0.010148399
GINS2,GINS2,null,null,0.010114666
ZNRD2,ZNRD2,null,null,0.010113671
CWC22,CWC22,null,null,0.01010664
SH3GL1,SH3GL1,null,null,0.010089449
YWHAB,YWHAB,null,null,0.010080052
DDA1,DDA1,null,null,0.010054722
PSMB4,PSMB4,null,null,0.010044063
ITPR1,ITPR1,null,null,0.010040698
TOP2A,TOP2A,null,null,0.010032375
BDP1,BDP1,null,null,0.010031479
KIAA0930,KIAA0930,null,null,0.009956213
GCHFR,GCHFR,null,null,0.009921182
STXBP5,STXBP5,null,null,0.009917495
PYGB,PYGB,null,null,0.009872619
ETFB,ETFB,null,null,0.009864053
ATG4A,ATG4A,null,null,0.009833513
SLC16A6,SLC16A6,null,null,0.009831722
IRAK4,IRAK4,null,null,0.009819618
TYMS,TYMS,null,null,0.009815574
UQCC1,UQCC1,null,null,0.009813715
ETFDH,ETFDH,null,null,0.009807316
EEF1AKMT2,EEF1AKMT2,null,null,0.009793264
CD79A,CD79A,null,null,0.009784154
PEX19,PEX19,null,null,0.009781887
FAM76B,FAM76B,null,null,0.009775131
CCT5,CCT5,null,null,0.009769182
KATNBL1,KATNBL1,null,null,0.009756772
SH3BGRL3,SH3BGRL3,null,null,0.009754481
PPP5C,PPP5C,null,null,0.009753728
IFRD2,IFRD2,null,null,0.009750722
RPS8,RPS8,null,null,0.009749055
MAP3K4,MAP3K4,null,null,0.009728022
GABPB2,GABPB2,null,null,0.009726766
PUS3,PUS3,null,null,0.009718144
POLR2D,POLR2D,null,null,0.009690377
ARMT1,ARMT1,null,null,0.009686768
PDE12,PDE12,null,null,0.009682547
PPDPF,PPDPF,null,null,0.009678312
KLHL15,KLHL15,null,null,0.009673594
ZNF131,ZNF131,null,null,0.009667191
TMEM116,TMEM116,null,null,0.00965514
ZNF652,ZNF652,null,null,0.009653448
RAB11FIP2,RAB11FIP2,null,null,0.009634119
STK36,STK36,null,null,0.009631014
SMAD2,SMAD2,null,null,0.009623141
LTV1,LTV1,null,null,0.009617923
PELP1,PELP1,null,null,0.009616115
SLC4A8,SLC4A8,null,null,0.009614165
RFC2,RFC2,null,null,0.00958635
HMOX2,HMOX2,null,null,0.009566261
UBQLN4,UBQLN4,null,null,0.009560073
TMEM70,TMEM70,null,null,0.009512493
NCAPH2,NCAPH2,null,null,0.009503883
PTPRA,PTPRA,null,null,0.00950329
CIAO2B,CIAO2B,null,null,0.009480491
RSL1D1,RSL1D1,null,null,0.009476804
MOCS3,MOCS3,null,null,0.009461551
CHCHD3,CHCHD3,null,null,0.009442994
SLC25A33,SLC25A33,null,null,0.009441632
PITHD1,PITHD1,null,null,0.009440635
CLIC1,CLIC1,null,null,0.009434969
AIP,AIP,null,null,0.009433429
TECR,TECR,null,null,0.009432827
ZCCHC7,ZCCHC7,null,null,0.009399078
MYNN,MYNN,null,null,0.009392534
ZNF593,ZNF593,null,null,0.009380617
C18orf21,C18orf21,null,null,0.009372595
TUT1,TUT1,null,null,0.009340302
APOBEC3C,APOBEC3C,null,null,0.009336979
CCNI,CCNI,null,null,0.009336036
WDR43,WDR43,null,null,0.009333186
PI4KB,PI4KB,null,null,0.009326611
SLC37A1,SLC37A1,null,null,0.009322296
DCPS,DCPS,null,null,0.009318423
UBA5,UBA5,null,null,0.009298083
ATP6V1A,ATP6V1A,null,null,0.009278494
RAB3IP,RAB3IP,null,null,0.009257017
PPM1A,PPM1A,null,null,0.009254305
CPSF2,CPSF2,null,null,0.009239158
PPP2R5C,PPP2R5C,null,null,0.009225139
SFMBT2,SFMBT2,null,null,0.009214466
POLA1,POLA1,null,null,0.009211041
KIF2C,KIF2C,null,null,0.009210427
TOE1,TOE1,null,null,0.00920788
ARIH1,ARIH1,null,null,0.009202303
DCAF15,DCAF15,null,null,0.009181595
TRA2B,TRA2B,null,null,0.0091815
LAMP2,LAMP2,null,null,0.009181308
MRPL2,MRPL2,null,null,0.009179372
KBTBD2,KBTBD2,null,null,0.009177909
NEMP2,NEMP2,null,null,0.009176907
DIMT1,DIMT1,null,null,0.009168578
DUSP14,DUSP14,null,null,0.00915066
C16orf87,C16orf87,null,null,0.009149351
HARS2,HARS2,null,null,0.009140184
SLC25A36,SLC25A36,null,null,0.009109873
SACM1L,SACM1L,null,null,0.009093042
IPP,IPP,null,null,0.009085262
SAFB,SAFB,null,null,0.009082082
SCYL2,SCYL2,null,null,0.009072733
EFCAB14,EFCAB14,null,null,0.009060388
KLC1,KLC1,null,null,0.009058245
NOL7,NOL7,null,null,0.009055968
DBF4,DBF4,null,null,0.009017563
TMEM143,TMEM143,null,null,0.009013157
TMX2,TMX2,null,null,0.009011681
ASNA1,ASNA1,null,null,0.009006951
ELP2,ELP2,null,null,0.008980627
ANAPC2,ANAPC2,null,null,0.008974699
SPIB,SPIB,null,null,0.008953801
DLST,DLST,null,null,0.008942749
RCC1,RCC1,null,null,0.008921109
B3GALT6,B3GALT6,null,null,0.0089006
AP2B1,AP2B1,null,null,0.008895
TTC37,TTC37,null,null,0.00889241
TWNK,TWNK,null,null,0.008889367
REEP5,REEP5,null,null,0.008882774
THAP5,THAP5,null,null,0.008858154
SCAMP4,SCAMP4,null,null,0.008848365
ACBD3,ACBD3,null,null,0.008841913
KPNA1,KPNA1,null,null,0.008838846
PRKD3,PRKD3,null,null,0.008818442
ZBTB44,ZBTB44,null,null,0.008809491
ZNF22,ZNF22,null,null,0.008796507
SENP2,SENP2,null,null,0.008789686
POLR3A,POLR3A,null,null,0.008789545
RPL10,RPL10,null,null,0.008776668
PRELID3B,PRELID3B,null,null,0.008773884
FZD3,FZD3,null,null,0.008754743
PPP1CC,PPP1CC,null,null,0.008736368
KCTD10,KCTD10,null,null,0.008732116
FRYL,FRYL,null,null,0.008731048
MED23,MED23,null,null,0.008725805
PRMT3,PRMT3,null,null,0.008722045
ETNK1,ETNK1,null,null,0.008713343
C11orf54,C11orf54,null,null,0.008713106
CEP68,CEP68,null,null,0.00869907
VAV1,VAV1,null,null,0.008681047
RANBP10,RANBP10,null,null,0.00867074
RPTOR,RPTOR,null,null,0.008664063
PAPOLA,PAPOLA,null,null,0.008648344
TRIM33,TRIM33,null,null,0.008633705
COMMD8,COMMD8,null,null,0.008627653
ANP32B,ANP32B,null,null,0.008612429
ATXN7L2,ATXN7L2,null,null,0.008597611
HIRA,HIRA,null,null,0.008594206
DNAJC19,DNAJC19,null,null,0.008581303
MRPL55,MRPL55,null,null,0.008559561
CEP83,CEP83,null,null,0.008550797
SLC8B1,SLC8B1,null,null,0.008546525
EEF1G,EEF1G,null,null,0.008544559
NELFE,NELFE,null,null,0.00853068
GART,GART,null,null,0.008529649
RABL6,RABL6,null,null,0.008522916
GSTP1,GSTP1,null,null,0.008491679
CEP85,CEP85,null,null,0.008479111
PSME2,PSME2,null,null,0.008442495
FAM114A2,FAM114A2,null,null,0.008441832
DLG1,DLG1,null,null,0.008429628
GLOD4,GLOD4,null,null,0.008424317
MANBA,MANBA,null,null,0.008413031
SETX,SETX,null,null,0.008405266
CABIN1,CABIN1,null,null,0.008384241
GLA,GLA,null,null,0.008369216
SEC24B,SEC24B,null,null,0.008367547
NFATC3,NFATC3,null,null,0.008349394
ATXN1L,ATXN1L,null,null,0.0083235
C7orf50,C7orf50,null,null,0.008321383
SMS,SMS,null,null,0.008295896
MAPK1IP1L,MAPK1IP1L,null,null,0.00829213
ZRANB1,ZRANB1,null,null,0.00828664
PPP1R2,PPP1R2,null,null,0.00826807
SMYD3,SMYD3,null,null,0.008252135
NRBF2,NRBF2,null,null,0.008237984
ZBTB12,ZBTB12,null,null,0.008237197
RUFY1,RUFY1,null,null,0.008233201
KIDINS220,KIDINS220,null,null,0.008225176
ZNF451,ZNF451,null,null,0.008224816
CORO1B,CORO1B,null,null,0.008206819
NDUFV2,NDUFV2,null,null,0.008194561
RRP1,RRP1,null,null,0.008191855
EIF3H,EIF3H,null,null,0.008171704
TRIM39,TRIM39,null,null,0.008171377
CCDC59,CCDC59,null,null,0.008171272
QTRT2,QTRT2,null,null,0.008156773
IQCB1,IQCB1,null,null,0.00815664
SNW1,SNW1,null,null,0.008127363
BCKDHB,BCKDHB,null,null,0.008119918
Sep-11,Sep-11,null,null,0.0081149
ZBTB17,ZBTB17,null,null,0.008110723
KPNA4,KPNA4,null,null,0.008085308
TNPO3,TNPO3,null,null,0.008082992
TBC1D22A,TBC1D22A,null,null,0.008079262
MRPL48,MRPL48,null,null,0.008078142
ATIC,ATIC,null,null,0.008075304
TRAPPC8,TRAPPC8,null,null,0.008057063
PDIA3,PDIA3,null,null,0.008028474
PLXNC1,PLXNC1,null,null,0.008003854
TOR1AIP1,TOR1AIP1,null,null,0.008000022
FAF1,FAF1,null,null,0.00799185
NFKBIA,NFKBIA,null,null,0.007988235
BCS1L,BCS1L,null,null,0.00797734
VPS33A,VPS33A,null,null,0.00796706
CCDC115,CCDC115,null,null,0.007942991
PIP4K2A,PIP4K2A,null,null,0.007939928
DENND4A,DENND4A,null,null,0.00792738
NIFK,NIFK,null,null,0.007916804
FUT11,FUT11,null,null,0.007914279
WDR48,WDR48,null,null,0.007914242
NOSIP,NOSIP,null,null,0.007913939
NDUFV1,NDUFV1,null,null,0.007867771
METTL6,METTL6,null,null,0.007863921
SH3BP5L,SH3BP5L,null,null,0.007862384
MIOS,MIOS,null,null,0.007838643
ZNF263,ZNF263,null,null,0.007837164
VCP,VCP,null,null,0.007832982
CWC25,CWC25,null,null,0.007822221
SNRNP48,SNRNP48,null,null,0.007813253
N4BP2,N4BP2,null,null,0.007812293
PRDX3,PRDX3,null,null,0.007805447
DROSHA,DROSHA,null,null,0.00778873
WDR11,WDR11,null,null,0.007759759
NRM,NRM,null,null,0.007734559
BCL2L2-PABPN1,BCL2L2-PABPN1,null,null,0.007730364
NUP205,NUP205,null,null,0.007728451
C1QBP,C1QBP,null,null,0.007705194
POLR2C,POLR2C,null,null,0.007693784
DCUN1D2,DCUN1D2,null,null,0.007680876
CTSC,CTSC,null,null,0.007676789
RPL4,RPL4,null,null,0.007669969
RALGAPA1,RALGAPA1,null,null,0.007668061
LAP3,LAP3,null,null,0.007649803
GLG1,GLG1,null,null,0.007635429
PDIA6,PDIA6,null,null,0.00762325
FANCD2,FANCD2,null,null,0.007616539
AFF3,AFF3,null,null,0.007616065
DDX42,DDX42,null,null,0.00761487
TAPT1,TAPT1,null,null,0.007611265
PDAP1,PDAP1,null,null,0.007608626
UBAP2,UBAP2,null,null,0.007596088
LYST,LYST,null,null,0.007586109
CDC73,CDC73,null,null,0.007583444
SMARCC1,SMARCC1,null,null,0.007572406
SEC23IP,SEC23IP,null,null,0.007567293
INTS9,INTS9,null,null,0.007564407
KLHL7,KLHL7,null,null,0.007534495
RIPOR2,RIPOR2,null,null,0.007527938
CHTF8,CHTF8,null,null,0.007525768
EEF1A1,EEF1A1,null,null,0.007504291
HM13,HM13,null,null,0.007502186
SLC9A8,SLC9A8,null,null,0.007500424
OTULIN,OTULIN,null,null,0.00748677
ERAP2,ERAP2,null,null,0.007482959
SETDB1,SETDB1,null,null,0.007473439
SEC63,SEC63,null,null,0.007473319
FUCA1,FUCA1,null,null,0.007469363
TRIM56,TRIM56,null,null,0.007464266
TADA1,TADA1,null,null,0.007462144
GTF3C5,GTF3C5,null,null,0.00745887
ABCC5,ABCC5,null,null,0.00744634
TOP2B,TOP2B,null,null,0.007439189
AC118549.1,AC118549.1,null,null,0.007436402
TMEM245,TMEM245,null,null,0.007427795
CXorf38,CXorf38,null,null,0.007422632
MZT2A,MZT2A,null,null,0.007408463
DAP3,DAP3,null,null,0.007382782
PARP10,PARP10,null,null,0.007382545
OXCT1,OXCT1,null,null,0.007358635
PAK4,PAK4,null,null,0.007353864
HSP90AB1,HSP90AB1,null,null,0.007342964
PTAR1,PTAR1,null,null,0.007338076
CIR1,CIR1,null,null,0.007330457
EXOSC6,EXOSC6,null,null,0.007329853
UHRF1,UHRF1,null,null,0.007328871
PAM16,PAM16,null,null,0.007325868
ZFP1,ZFP1,null,null,0.007324938
PPP1R37,PPP1R37,null,null,0.00732394
SNRK,SNRK,null,null,0.007320914
RAB39B,RAB39B,null,null,0.007309106
TXN2,TXN2,null,null,0.007278082
ZNF607,ZNF607,null,null,0.007277071
SYPL1,SYPL1,null,null,0.007270827
EML4,EML4,null,null,0.007264691
AMMECR1,AMMECR1,null,null,0.007222061
P2RX4,P2RX4,null,null,0.00722164
NF1,NF1,null,null,0.007216271
TDRD3,TDRD3,null,null,0.007185115
PMVK,PMVK,null,null,0.007184836
RNF10,RNF10,null,null,0.007180778
UROS,UROS,null,null,0.007170101
IFT52,IFT52,null,null,0.00716748
TBC1D20,TBC1D20,null,null,0.007164763
SF3B3,SF3B3,null,null,0.007153177
KNL1,KNL1,null,null,0.007139263
PIGT,PIGT,null,null,0.007120611
USP1,USP1,null,null,0.007108386
IFNAR2,IFNAR2,null,null,0.007096953
NLN,NLN,null,null,0.007091014
AP3M1,AP3M1,null,null,0.007088787
PINX1,PINX1,null,null,0.007087824
KIFC1,KIFC1,null,null,0.007065313
GOLGA2,GOLGA2,null,null,0.007059226
TSSC4,TSSC4,null,null,0.007047447
NFYC,NFYC,null,null,0.007042274
SNX11,SNX11,null,null,0.007037386
PIM3,PIM3,null,null,0.007029819
QSOX2,QSOX2,null,null,0.007013853
FBXO34,FBXO34,null,null,0.006984239
HNRNPU,HNRNPU,null,null,0.006983648
GATC,GATC,null,null,0.0069708
RFXAP,RFXAP,null,null,0.006960759
RNF114,RNF114,null,null,0.006932181
PRR11,PRR11,null,null,0.006925402
TMEM189-UBE2V1,TMEM189-UBE2V1,null,null,0.006923178
CARNMT1,CARNMT1,null,null,0.006907481
FAM120B,FAM120B,null,null,0.006899268
RBM12,RBM12,null,null,0.006897916
DNAAF5,DNAAF5,null,null,0.006892637
FLAD1,FLAD1,null,null,0.006868452
HP1BP3,HP1BP3,null,null,0.006859492
EIF6,EIF6,null,null,0.006858236
MTO1,MTO1,null,null,0.006850243
AC003665.1,AC003665.1,null,null,0.006849573
RAD51,RAD51,null,null,0.006848313
TBCB,TBCB,null,null,0.006846611
APEX1,APEX1,null,null,0.006841317
OXR1,OXR1,null,null,0.006834818
UPF3A,UPF3A,null,null,0.006825883
ATP5PO,ATP5PO,null,null,0.00682391
LDAH,LDAH,null,null,0.006791125
USP49,USP49,null,null,0.006786508
IQCC,IQCC,null,null,0.00678598
PPP2R2A,PPP2R2A,null,null,0.006779124
RAD21,RAD21,null,null,0.006777757
EIF2B4,EIF2B4,null,null,0.006756466
SMYD5,SMYD5,null,null,0.006753665
GPCPD1,GPCPD1,null,null,0.006752565
CCDC130,CCDC130,null,null,0.006735961
RB1,RB1,null,null,0.006708311
RPL28,RPL28,null,null,0.006669329
TMEM127,TMEM127,null,null,0.006656526
TPP2,TPP2,null,null,0.006654802
MAGED1,MAGED1,null,null,0.0066467
IFNGR1,IFNGR1,null,null,0.006641907
GPAM,GPAM,null,null,0.006637807
ARV1,ARV1,null,null,0.006634634
FAM193B,FAM193B,null,null,0.006634034
AGO1,AGO1,null,null,0.006619001
MRPL37,MRPL37,null,null,0.006614775
SF3B2,SF3B2,null,null,0.006613344
TRIP4,TRIP4,null,null,0.006609894
MRPS30,MRPS30,null,null,0.006598161
ORMDL2,ORMDL2,null,null,0.006598031
CNNM4,CNNM4,null,null,0.006587629
SNX1,SNX1,null,null,0.006580221
CCNA2,CCNA2,null,null,0.006573374
