Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-72649,"Translation initiation complex formation",1,62,0.004351487928130264,0.8252490187966115,0.8252490187966115,2,2,1.6249593760155997E-4,9606,Homo sapiens,"RPS18","","R-HSA-156808;R-HSA-157849"
R-HSA-5250924,"B-WICH complex positively regulates rRNA expression",1,62,0.004351487928130264,0.8252490187966115,0.8252490187966115,2,3,2.4374390640233994E-4,9606,Homo sapiens,"EP300","","R-HSA-5250930;R-HSA-5250938"
R-HSA-1221632,"Meiotic synapsis",1,62,0.004351487928130264,0.8252490187966115,0.8252490187966115,1,6,4.874878128046799E-4,9606,Homo sapiens,"SYNE2","","R-HSA-912408"
R-HSA-4551638,"SUMOylation of chromatin organization proteins",1,62,0.004351487928130264,0.8252490187966115,0.8252490187966115,1,15,0.0012187195320116997,9606,Homo sapiens,"SATB2","","R-HSA-4615900"
R-HSA-192823,"Viral mRNA Translation",2,114,0.008001122964626614,0.8300079074156687,0.8300079074156687,2,2,1.6249593760155997E-4,9606,Homo sapiens,"RPS18;RPL22","","R-HSA-192704;R-HSA-192841"
R-HSA-112382,"Formation of RNA Pol II elongation complex ",1,63,0.004421673217293655,0.8301077880908615,0.8301077880908615,2,2,1.6249593760155997E-4,9606,Homo sapiens,"AFF4","","R-HSA-112379;R-HSA-112381"
R-HSA-8856828,"Clathrin-mediated endocytosis",3,161,0.011299831555306008,0.8302410797189856,0.8302410797189856,18,34,0.0027624309392265192,9606,Homo sapiens,"GRK3;SYT11;KIAA0319","","R-HSA-8868071;R-HSA-8863463;R-HSA-8868230;R-HSA-8866277;R-HSA-8867756;R-HSA-8868236;R-HSA-8868651;R-HSA-8867754;R-HSA-8868072;R-HSA-8868648;R-HSA-8868661;R-HSA-8868660;R-HSA-8868659;R-HSA-8868658;R-HSA-8869438;R-HSA-8866268;R-HSA-8871194;R-HSA-8871193"
R-HSA-983712,"Ion channel transport",4,207,0.01452835485682201,0.8331602030174737,0.8331602030174737,3,40,0.003249918752031199,9606,Homo sapiens,"CAMK2D;WWP1;NEDD4L;ATP1A3","","R-HSA-427910;R-HSA-2682349;R-HSA-936897"
R-HSA-163125,"Post-translational modification: synthesis of GPI-anchored proteins",2,115,0.008071308253790006,0.833635938954729,0.833635938954729,1,16,0.0012999675008124798,9606,Homo sapiens,"PRNP;GPLD1","","R-HSA-8940388"
R-HSA-72702,"Ribosomal scanning and start codon recognition",1,64,0.004491858506457047,0.834831792701247,0.834831792701247,2,2,1.6249593760155997E-4,9606,Homo sapiens,"RPS18","","R-HSA-72697;R-HSA-72621"
R-HSA-5617833,"Cilium Assembly",4,208,0.014598540145985401,0.8358926283416911,0.8358926283416911,16,50,0.004062398440038999,9606,Homo sapiens,"IFT74;PRKAR2B;KIF3A;CEP164","","R-HSA-5624949;R-HSA-5626228;R-HSA-5625424;R-HSA-5626227;R-HSA-5625426;R-HSA-5617820;R-HSA-5626681;R-HSA-5624952;R-HSA-5617816;R-HSA-5638009;R-HSA-5617825;R-HSA-5625421;R-HSA-5626220;R-HSA-5626223;R-HSA-5625416;R-HSA-5626699"
R-HSA-1483191,"Synthesis of PC",1,65,0.004562043795620438,0.8394247614042758,0.8394247614042758,1,18,0.0014624634384140397,9606,Homo sapiens,"CSNK2A2","","R-HSA-8873929"
R-HSA-6791312,"TP53 Regulates Transcription of Cell Cycle Genes",1,65,0.004562043795620438,0.8394247614042758,0.8394247614042758,2,42,0.0034124146896327592,9606,Homo sapiens,"EP300","","R-HSA-3215152;R-HSA-3215144"
R-HSA-425393,"Transport of inorganic cations/anions and amino acids/oligopeptides",3,165,0.011580572711959574,0.8423548551117535,0.8423548551117535,3,75,0.006093597660058498,9606,Homo sapiens,"SLC8B1;SLC7A2","","R-HSA-425822;R-HSA-375790;R-HSA-375768"
R-HSA-6785807,"Interleukin-4 and Interleukin-13 signaling",4,211,0.014809096013475576,0.8438668009101846,0.8438668009101846,18,46,0.003737406564835879,9606,Homo sapiens,"IL4R;BCL6","","R-HSA-6788582;R-HSA-6793958;R-HSA-6786050;R-HSA-6786114;R-HSA-6786095;R-HSA-6786124;R-HSA-6786092;R-HSA-6785898;R-HSA-6786058;R-HSA-6786070;R-HSA-6786101;R-HSA-6790036;R-HSA-6788628;R-HSA-6786096;R-HSA-6786110;R-HSA-6785821;R-HSA-6788571;R-HSA-6786072"
R-HSA-75955,"RNA Polymerase II Transcription Elongation",1,66,0.004632229084783829,0.8438903200577446,0.8438903200577446,5,8,6.499837504062399E-4,9606,Homo sapiens,"AFF4","","R-HSA-112385;R-HSA-113412;R-HSA-112379;R-HSA-112381;R-HSA-112396"
R-HSA-72662,"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",1,66,0.004632229084783829,0.8438903200577446,0.8438903200577446,2,6,4.874878128046799E-4,9606,Homo sapiens,"RPS18","","R-HSA-156808;R-HSA-157849"
R-HSA-5607761,"Dectin-1 mediated noncanonical NF-kB signaling",1,66,0.004632229084783829,0.8438903200577446,0.8438903200577446,2,9,7.312317192070198E-4,9606,Homo sapiens,"FBXW11","","R-HSA-5607725;R-HSA-5607723"
R-HSA-397014,"Muscle contraction",5,256,0.017967434025828188,0.8458140030864378,0.8458140030864378,11,41,0.003331166720831979,9606,Homo sapiens,"KCNH2;CAMK2D;ITPR2;ATP1A3;SORBS3","","R-HSA-427910;R-HSA-5577237;R-HSA-169683;R-HSA-445700;R-HSA-445699;R-HSA-5226904;R-HSA-5576895;R-HSA-139854;R-HSA-445704;R-HSA-445705;R-HSA-936897"
R-HSA-1799339,"SRP-dependent cotranslational protein targeting to membrane",2,119,0.008352049410443572,0.8474594577678425,0.8474594577678425,5,5,4.062398440038999E-4,9606,Homo sapiens,"RPS18;RPL22","","R-HSA-1799326;R-HSA-1799330;R-HSA-1799329;R-HSA-1799335;R-HSA-1799332"
R-HSA-73856,"RNA Polymerase II Transcription Termination",1,67,0.004702414373947221,0.8482319944344745,0.8482319944344745,2,4,3.2499187520311994E-4,9606,Homo sapiens,"CPSF4","","R-HSA-72180;R-HSA-77592"
R-HSA-2022090,"Assembly of collagen fibrils and other multimeric structures",1,67,0.004702414373947221,0.8482319944344745,0.8482319944344745,1,26,0.0021124471888202797,9606,Homo sapiens,"DST","","R-HSA-2213192"
R-HSA-72706,"GTP hydrolysis and joining of the 60S ribosomal subunit",2,120,0.008422234699606962,0.8507485365168261,0.8507485365168261,3,3,2.4374390640233994E-4,9606,Homo sapiens,"RPS18;RPL22","","R-HSA-72672;R-HSA-72619;R-HSA-72671"
R-HSA-156827,"L13a-mediated translational silencing of Ceruloplasmin expression",2,120,0.008422234699606962,0.8507485365168261,0.8507485365168261,2,3,2.4374390640233994E-4,9606,Homo sapiens,"RPS18;RPL22","","R-HSA-156823;R-HSA-156826"
R-HSA-2672351,"Stimuli-sensing channels",2,120,0.008422234699606962,0.8507485365168261,0.8507485365168261,1,25,0.0020311992200194996,9606,Homo sapiens,"WWP1;NEDD4L","","R-HSA-2682349"
R-HSA-5576892,"Phase 0 - rapid depolarisation",1,68,0.004772599663110612,0.852453212978176,0.852453212978176,1,2,1.6249593760155997E-4,9606,Homo sapiens,"CAMK2D","","R-HSA-5576895"
R-HSA-8873719,"RAB geranylgeranylation",1,68,0.004772599663110612,0.852453212978176,0.852453212978176,2,5,4.062398440038999E-4,9606,Homo sapiens,"RAB22A","","R-HSA-8870469;R-HSA-8870466"
R-HSA-163841,"Gamma carboxylation, hypusine formation and arylsulfatase activation",1,69,0.004842784952274004,0.8565573094836809,0.8565573094836809,3,39,0.003168670783230419,9606,Homo sapiens,"EIF5A2","","R-HSA-204647;R-HSA-204662;R-HSA-204617"
R-HSA-6784531,"tRNA processing in the nucleus",1,70,0.004912970241437394,0.86054752570349,0.86054752570349,1,7,5.687357816054598E-4,9606,Homo sapiens,"CPSF4","","R-HSA-5696813"
R-HSA-211976,"Endogenous sterols",1,70,0.004912970241437394,0.86054752570349,0.86054752570349,2,18,0.0014624634384140397,9606,Homo sapiens,"NCOA1","","R-HSA-192051;R-HSA-192065"
R-HSA-196071,"Metabolism of steroid hormones",1,70,0.004912970241437394,0.86054752570349,0.86054752570349,1,38,0.0030874228144296394,9606,Homo sapiens,"TSPOAP1","","R-HSA-8951850"
R-HSA-913531,"Interferon Signaling",8,392,0.027512633352049412,0.8607182027914386,0.8607182027914386,10,66,0.005362365940851478,9606,Homo sapiens,"ISG20;CAMK2D;PTPN11;KPNA4;EIF4G3;TRIM22","","R-HSA-877308;R-HSA-997309;R-HSA-1678842;R-HSA-909726;R-HSA-1015702;R-HSA-1176059;R-HSA-1031716;R-HSA-1015699;R-HSA-909552;R-HSA-1031713"
R-HSA-453279,"Mitotic G1-G1/S phases",3,173,0.012142055025266704,0.8643547936370135,0.8643547936370135,33,98,0.007962300942476437,9606,Homo sapiens,"LIN54;CDK6;E2F5","","R-HSA-182594;R-HSA-1362261;R-HSA-8964492;R-HSA-1227670;R-HSA-8961934;R-HSA-8942607;R-HSA-8961665;R-HSA-8964482;R-HSA-1362270;R-HSA-8964550;R-HSA-8941895;R-HSA-8941915;R-HSA-8964561;R-HSA-8964498;R-HSA-8961619;R-HSA-8942803;R-HSA-8964567;R-HSA-8964588;R-HSA-8964525;R-HSA-8978926;R-HSA-9018017;R-HSA-8964513;R-HSA-69227;R-HSA-8964580;R-HSA-8964475;R-HSA-1363303;R-HSA-8964465;R-HSA-8964531;R-HSA-188345;R-HSA-8942836;R-HSA-1226094;R-HSA-1226095;R-HSA-8964471"
R-HSA-8963743,"Digestion and absorption",1,71,0.004983155530600786,0.8644270138827157,0.8644270138827157,1,30,0.0024374390640233994,9606,Homo sapiens,"RSC1A1;DDI2","","R-HSA-8932955"
R-HSA-5685942,"HDR through Homologous Recombination (HRR)",1,72,0.0050533408197641775,0.8681988392244361,0.8681988392244361,1,19,0.0015437114072148197,9606,Homo sapiens,"TOPBP1","","R-HSA-5693561"
R-HSA-381426,"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",2,127,0.008913531723750702,0.8720210990636427,0.8720210990636427,1,14,0.0011374715632109197,9606,Homo sapiens,"QSOX1;KTN1","","R-HSA-8952289"
R-HSA-72613,"Eukaryotic Translation Initiation",2,130,0.009124087591240875,0.8802556661309613,0.8802556661309613,12,21,0.0017062073448163796,9606,Homo sapiens,"RPS18;RPL22","","R-HSA-72673;R-HSA-72672;R-HSA-72691;R-HSA-72676;R-HSA-156823;R-HSA-156826;R-HSA-72697;R-HSA-72619;R-HSA-156808;R-HSA-157849;R-HSA-72621;R-HSA-72671"
R-HSA-72737,"Cap-dependent Translation Initiation",2,130,0.009124087591240875,0.8802556661309613,0.8802556661309613,10,18,0.0014624634384140397,9606,Homo sapiens,"RPS18;RPL22","","R-HSA-72673;R-HSA-72672;R-HSA-72691;R-HSA-72676;R-HSA-72697;R-HSA-72619;R-HSA-156808;R-HSA-157849;R-HSA-72621;R-HSA-72671"
R-HSA-193368,"Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol",1,76,0.005334081976417743,0.8822679022401444,0.8822679022401444,1,39,0.003168670783230419,9606,Homo sapiens,"NCOA1","","R-HSA-192051"
R-HSA-2408522,"Selenoamino acid metabolism",3,181,0.012703537338573835,0.8836134137819058,0.8836134137819058,2,33,0.002681182970425739,9606,Homo sapiens,"RPS18;SECISBP2;RPL22","","R-HSA-2408529;R-HSA-5333615"
R-HSA-909733,"Interferon alpha/beta signaling",3,184,0.01291409320606401,0.890184139166688,0.890184139166688,4,20,0.0016249593760155996,9606,Homo sapiens,"ISG20;PTPN11","","R-HSA-997309;R-HSA-909726;R-HSA-1015702;R-HSA-1015699"
R-HSA-2500257,"Resolution of Sister Chromatid Cohesion",2,134,0.009404828747894441,0.890475567071227,0.890475567071227,4,8,6.499837504062399E-4,9606,Homo sapiens,"CLIP1;TAOK1","","R-HSA-2484822;R-HSA-1638803;R-HSA-2468287;R-HSA-1638821"
R-HSA-1483206,"Glycerophospholipid biosynthesis",4,232,0.016282987085906794,0.8910161231379583,0.8910161231379583,4,133,0.010805979850503737,9606,Homo sapiens,"TMEM86B;CSNK2A2;PITPNM2;CPNE3","","R-HSA-8874435;R-HSA-8869241;R-HSA-8873929;R-HSA-5333678"
R-HSA-975634,"Retinoid metabolism and transport",1,79,0.0055446378439079165,0.8918273332270621,0.8918273332270621,1,28,0.0022749431264218393,9606,Homo sapiens,"LRP8","","R-HSA-2404131"
R-HSA-1660661,"Sphingolipid de novo biosynthesis",1,79,0.0055446378439079165,0.8918273332270621,0.8918273332270621,1,30,0.0024374390640233994,9606,Homo sapiens,"ACER3","","R-HSA-428262"
R-HSA-5250913,"Positive epigenetic regulation of rRNA expression",1,80,0.005614823133071308,0.8948385197164902,0.8948385197164902,2,7,5.687357816054598E-4,9606,Homo sapiens,"EP300","","R-HSA-5250930;R-HSA-5250938"
R-HSA-194315,"Signaling by Rho GTPases",9,457,0.03207467714766985,0.8960123107973038,0.8960123107973038,9,117,0.009506012349691258,9606,Homo sapiens,"VAV3;CLIP1;KLC2;TAOK1;KIF5A;DVL1;SOS1;KTN1","","R-HSA-5625959;R-HSA-3858489;R-HSA-194913;R-HSA-3858495;R-HSA-5672083;R-HSA-5666160;R-HSA-5666129;R-HSA-5666169;R-HSA-5672329"
R-HSA-376176,"Signaling by ROBO receptors",4,235,0.01649354295339697,0.896623201784278,0.896623201784278,7,60,0.004874878128046799,9606,Homo sapiens,"RPS18;RPL22;NCK2;SOS1","","R-HSA-428535;R-HSA-9014652;R-HSA-428515;R-HSA-428531;R-HSA-428511;R-HSA-9014610;R-HSA-8985812"
R-HSA-114608,"Platelet degranulation ",2,137,0.009615384615384616,0.8976035446629538,0.8976035446629538,2,11,8.937276568085798E-4,9606,Homo sapiens,"BRPF3;QSOX1","","R-HSA-482772;R-HSA-481007"
R-HSA-167172,"Transcription of the HIV genome",1,81,0.0056850084222346995,0.8977660879761723,0.8977660879761723,12,47,0.003818654533636659,9606,Homo sapiens,"TAF4","","R-HSA-167474;R-HSA-9613490;R-HSA-167136;R-HSA-167121;R-HSA-167477;R-HSA-9613498;R-HSA-167130;R-HSA-167097;R-HSA-167113;R-HSA-167134;R-HSA-167118;R-HSA-167484"
R-HSA-69473,"G2/M DNA damage checkpoint",1,81,0.0056850084222346995,0.8977660879761723,0.8977660879761723,1,12,9.749756256093598E-4,9606,Homo sapiens,"TOPBP1","","R-HSA-6799332"
R-HSA-499943,"Interconversion of nucleotide di- and triphosphates",1,81,0.0056850084222346995,0.8977660879761723,0.8977660879761723,2,33,0.002681182970425739,9606,Homo sapiens,"RRM2B","","R-HSA-8866405;R-HSA-111804"
R-HSA-5663084,"Diseases of carbohydrate metabolism",1,81,0.0056850084222346995,0.8977660879761723,0.8977660879761723,2,44,0.0035749106272343193,9606,Homo sapiens,"IDS","","R-HSA-2262743;R-HSA-9036046"
R-HSA-109581,"Apoptosis",3,189,0.013265019651880965,0.9004012552934636,0.9004012552934636,16,141,0.011455963600909978,9606,Homo sapiens,"PPP1R13B;XIAP;PRKCQ","","R-HSA-201603;R-HSA-114306;R-HSA-9627350;R-HSA-114440;R-HSA-139913;R-HSA-114252;R-HSA-4331340;R-HSA-9627107;R-HSA-114419;R-HSA-9627104;R-HSA-114354;R-HSA-114261;R-HSA-9627078;R-HSA-114361;R-HSA-114392;R-HSA-9627369"
R-HSA-1236977,"Endosomal/Vacuolar pathway",1,82,0.005755193711398091,0.9006123543591734,0.9006123543591734,1,4,3.2499187520311994E-4,9606,Homo sapiens,"LNPEP","","R-HSA-1236954"
R-HSA-8852135,"Protein ubiquitination",1,84,0.005895564289724873,0.9060699286230878,0.9060699286230878,2,32,0.0025999350016249595,9606,Homo sapiens,"USP7","","R-HSA-8853503;R-HSA-8853514"
R-HSA-196807,"Nicotinate metabolism",1,84,0.005895564289724873,0.9060699286230878,0.9060699286230878,1,29,0.0023561910952226194,9606,Homo sapiens,"PARP6","","R-HSA-8938073"
R-HSA-383280,"Nuclear Receptor transcription pathway",1,86,0.006035934868051656,0.9112285245601585,0.9112285245601585,1,2,1.6249593760155997E-4,9606,Homo sapiens,"NCOR2","","R-HSA-382096"
R-HSA-1660662,"Glycosphingolipid metabolism",1,86,0.006035934868051656,0.9112285245601585,0.9112285245601585,1,32,0.0025999350016249595,9606,Homo sapiens,"CERK","","R-HSA-1638845"
R-HSA-194840,"Rho GTPase cycle",2,144,0.010106681639528355,0.9125905840163947,0.9125905840163947,1,5,4.062398440038999E-4,9606,Homo sapiens,"VAV3;SOS1","","R-HSA-194913"
R-HSA-76005,"Response to elevated platelet cytosolic Ca2+",2,144,0.010106681639528355,0.9125905840163947,0.9125905840163947,2,14,0.0011374715632109197,9606,Homo sapiens,"BRPF3;QSOX1","","R-HSA-482772;R-HSA-481007"
R-HSA-168249,"Innate Immune System",30,1328,0.09320606400898372,0.9130811793696649,0.9130811793696649,155,696,0.056548586285342865,9606,Homo sapiens,"DDX3X;ITPR2;NLRC3;MALT1;CRACR2A;RPS6KA5;IRAK1;NKIRAS1;EP300;QSOX1;CPNE3;KCMF1;VAV3;MAP2K4;CREBBP;FBXW11;PRKCE;PTPN11;GAB2;KCNAB2;DUSP7;PIK3CA;TNIP2;MAPKAPK2;POLR3E;POLR3G;TAB3;PRKCQ;SOS1;CARD11","","R-HSA-727819;R-HSA-975118;R-HSA-9604499;R-HSA-975119;R-HSA-975115;R-HSA-975878;R-HSA-975879;R-HSA-975111;R-HSA-975106;R-HSA-975874;R-HSA-198669;R-HSA-936960;R-HSA-975134;R-HSA-9645442;R-HSA-936991;R-HSA-5607751;R-HSA-5607744;R-HSA-203797;R-HSA-5607747;R-HSA-5607757;R-HSA-177690;R-HSA-5607756;R-HSA-5607759;R-HSA-450333;R-HSA-975125;R-HSA-975122;R-HSA-177692;R-HSA-202534;R-HSA-450337;R-HSA-975142;R-HSA-450346;R-HSA-975139;R-HSA-451634;R-HSA-2730856;R-HSA-975180;R-HSA-2730858;R-HSA-2730861;R-HSA-937034;R-HSA-2730860;R-HSA-2730863;R-HSA-937032;R-HSA-451649;R-HSA-2730848;R-HSA-2730851;R-HSA-5684250;R-HSA-5684248;R-HSA-688985;R-HSA-937050;R-HSA-6800434;R-HSA-2730876;R-HSA-2730864;R-HSA-937044;R-HSA-975188;R-HSA-202328;R-HSA-2730870;R-HSA-5607732;R-HSA-5684275;R-HSA-5607728;R-HSA-5684273;R-HSA-198756;R-HSA-5607742;R-HSA-5607736;R-HSA-2730841;R-HSA-2730840;R-HSA-2730842;R-HSA-5684261;R-HSA-2730844;R-HSA-2730847;R-HSA-2730833;R-HSA-5607725;R-HSA-2730835;R-HSA-2730837;R-HSA-5684267;R-HSA-2730836;R-HSA-166271;R-HSA-937075;R-HSA-5607723;R-HSA-2424484;R-HSA-2424485;R-HSA-2424486;R-HSA-2424487;R-HSA-2424480;R-HSA-2424481;R-HSA-2424482;R-HSA-2029458;R-HSA-3134883;R-HSA-166286;R-HSA-166284;R-HSA-6799350;R-HSA-2029453;R-HSA-2396599;R-HSA-2029451;R-HSA-2396594;R-HSA-2396606;R-HSA-2730889;R-HSA-1834939;R-HSA-5660662;R-HSA-2730888;R-HSA-5660663;R-HSA-5660660;R-HSA-2730892;R-HSA-706479;R-HSA-450222;R-HSA-198314;R-HSA-2730882;R-HSA-2730885;R-HSA-5660666;R-HSA-933536;R-HSA-5660665;R-HSA-2730904;R-HSA-2396561;R-HSA-2424476;R-HSA-2424477;R-HSA-2730896;R-HSA-2730899;R-HSA-2730900;R-HSA-2730903;R-HSA-2730902;R-HSA-1028815;R-HSA-1028812;R-HSA-2029273;R-HSA-2029271;R-HSA-166091;R-HSA-5624473;R-HSA-9645406;R-HSA-168140;R-HSA-169683;R-HSA-169680;R-HSA-847070;R-HSA-450257;R-HSA-166362;R-HSA-166363;R-HSA-1028820;R-HSA-1028819;R-HSA-1028817;R-HSA-1964482;R-HSA-168162;R-HSA-975852;R-HSA-975853;R-HSA-199910;R-HSA-166119;R-HSA-199917;R-HSA-975103;R-HSA-975100;R-HSA-6798739;R-HSA-975097;R-HSA-936951;R-HSA-6798749;R-HSA-168184;R-HSA-6798748;R-HSA-6798747;R-HSA-199935;R-HSA-936947;R-HSA-6798745;R-HSA-975857"
R-HSA-5357801,"Programmed Cell Death",3,197,0.013826501965188096,0.9149786913126924,0.9149786913126924,18,154,0.012512187195320117,9606,Homo sapiens,"PPP1R13B;XIAP;PRKCQ","","R-HSA-201603;R-HSA-114306;R-HSA-9627350;R-HSA-114440;R-HSA-139913;R-HSA-114252;R-HSA-4331340;R-HSA-9627107;R-HSA-114419;R-HSA-9627104;R-HSA-114354;R-HSA-114261;R-HSA-9627078;R-HSA-114361;R-HSA-5675470;R-HSA-114392;R-HSA-5213462;R-HSA-9627369"
R-HSA-2980736,"Peptide hormone metabolism",2,147,0.01031723750701853,0.9183631898068048,0.9183631898068048,2,63,0.005118622034449139,9606,Homo sapiens,"ERO1B;KIF5A","","R-HSA-264997;R-HSA-265160"
R-HSA-2559582,"Senescence-Associated Secretory Phenotype (SASP)",1,89,0.00624649073554183,0.9184413327231307,0.9184413327231307,1,22,0.0017874553136171597,9606,Homo sapiens,"CDK6","","R-HSA-182594"
R-HSA-5693607,"Processing of DNA double-strand break ends",1,90,0.006316676024705222,0.9207132502245344,0.9207132502245344,4,17,0.0013812154696132596,9606,Homo sapiens,"TOPBP1","","R-HSA-5684887;R-HSA-5685156;R-HSA-5684882;R-HSA-5685011"
R-HSA-72202,"Transport of Mature Transcript to Cytoplasm",1,90,0.006316676024705222,0.9207132502245344,0.9207132502245344,1,13,0.0010562235944101398,9606,Homo sapiens,"CPSF4","","R-HSA-77594"
R-HSA-877300,"Interferon gamma signaling",4,250,0.01754632229084784,0.9210172802077956,0.9210172802077956,4,15,0.0012187195320116997,9606,Homo sapiens,"CAMK2D;PTPN11;TRIM22","","R-HSA-877308;R-HSA-1031716;R-HSA-909552;R-HSA-1031713"
R-HSA-418594,"G alpha (i) signalling events",11,566,0.039724873666479504,0.9229546243217973,0.9229546243217973,37,164,0.013324666883327917,9606,Homo sapiens,"GRK3;CAMK2D;ADCY9;GNG2;PRKAR2B;ITPR2;PRKCQ;RGS8;LRP8","","R-HSA-392129;R-HSA-749454;R-HSA-2404131;R-HSA-167429;R-HSA-8982019;R-HSA-167433;R-HSA-392206;R-HSA-8982020;R-HSA-112271;R-HSA-392212;R-HSA-169683;R-HSA-169680;R-HSA-751001;R-HSA-420883;R-HSA-749456;R-HSA-111966;R-HSA-442725;R-HSA-111970;R-HSA-8982637;R-HSA-8951727;R-HSA-170666;R-HSA-380073;R-HSA-170671;R-HSA-170674;R-HSA-167408;R-HSA-170672;R-HSA-111925;R-HSA-8982012;R-HSA-74615;R-HSA-170676;R-HSA-170677;R-HSA-8982640;R-HSA-167419;R-HSA-111930;R-HSA-170686;R-HSA-9617583;R-HSA-170685"
R-HSA-69206,"G1/S Transition",2,150,0.010527793374508702,0.9237764993409451,0.9237764993409451,4,61,0.0049561260968475785,9606,Homo sapiens,"LIN54;E2F5","","R-HSA-8961934;R-HSA-8961665;R-HSA-188345;R-HSA-8961619"
R-HSA-1500620,"Meiosis",1,92,0.006457046603032005,0.925069435554045,0.925069435554045,1,15,0.0012187195320116997,9606,Homo sapiens,"SYNE2","","R-HSA-912408"
R-HSA-5696399,"Global Genome Nucleotide Excision Repair (GG-NER)",1,92,0.006457046603032005,0.925069435554045,0.925069435554045,1,20,0.0016249593760155996,9606,Homo sapiens,"INO80D","","R-HSA-5691006"
R-HSA-450531,"Regulation of mRNA stability by proteins that bind AU-rich elements",1,93,0.006527231892195396,0.9271571551983754,0.9271571551983754,2,26,0.0021124471888202797,9606,Homo sapiens,"MAPKAPK2","","R-HSA-450463;R-HSA-450474"
R-HSA-202733,"Cell surface interactions at the vascular wall",4,257,0.01803761931499158,0.9305309191048291,0.9305309191048291,6,64,0.005199870003249919,9606,Homo sapiens,"CD84;PIK3CA;PTPN11;SOS1","","R-HSA-210977;R-HSA-210294;R-HSA-202713;R-HSA-204873;R-HSA-210974;R-HSA-204798"
