ID,Description,GeneRatio,n,N,BgRatio,b,B,pvalue,p.adjust,qvalue,geneID,Count,EnrichmentScore,group,sample
GO:0034655,nucleobase-containing compound catabolic process,80/562,80,562,429/8278,429,8278,1.6644733283676982e-17,4.3897709913484096e-15,3.5333556619735354e-15,RPS20/CSDE1/PSMA4/THRAP3/PUM2/RPL18/PABPC1/RPL31/XPO1/RPS5/RPLP0/FUS/PABPC4/HNRNPC/RPL3/PSMA7/AHCY/EIF3E/RPS16/RPS19/RPL28/RPL19/KPNB1/DDX5/RPL34/HSPA8/DDX6/RPS13/RPS12/SET/RPL5/CNOT1/RPL23/HNRNPR/PSMB2/RPL36/LSM4/PSME3/RPL27/SYNCRIP/RPL35/RPS6/RPS24/HNRNPD/ANP32A/RPS11/RPL11/RPS8/PSMA5/RPL32/RPL37/RPS3/HNRNPU/LARP1/RPL30/RPL8/HMGB2/RPS14/YWHAB/RPL13/RPS9/RPS21/RPL38/RPL4/RPLP2/HNRNPA0/RPL35A/RPS23/RPL14/RPL37A/RPS4X/UBA52/TAF15/RNASEH2B/BTG2/HPRT1/RPL15/RPL10A/RNPS1/RPS18,80,2.746766874880754,GO BP,Mutu
GO:0045727,positive regulation of translation,19/562,19,562,103/8278,103,8278,5.320068072766561e-5,0.0025666084507151845,0.002065880092441444,PKM/RHOA/PABPC1/RBM3/EIF3E/C1QBP/KHDRBS1/RPL5/EIF5A/CDK4/HNRNPD/LARP1/RPL30/EEF2/CNBP/RPS9/RPS4X/DDX3X/PRKDC,19,2.7170991258680854,GO BP,Mutu
GO:0007623,circadian rhythm,21/562,21,562,115/8278,115,8278,2.5484591977565832e-5,0.0014238119634265632,0.001146035652537213,THRAP3/AHCY/HDAC1/SFPQ/HNRNPR/ATF4/TOP2A/CDK4/HNRNPD/NONO/HNRNPU/ATF5/CDK1/IMPDH2/PPP1CC/USP7/TOP1/PPP1CB/PRKDC/JUND/CSNK1E,21,2.6897416060652946,GO BP,Mutu
GO:0006605,protein targeting,58/562,58,562,319/8278,319,8278,2.083013768212088e-12,3.745637485021372e-10,3.014888348728022e-10,RPS20/RPL18/RPL31/RAB7A/HSP90AA1/RPS5/RPLP0/RPL3/RPS16/RPS19/RPL28/RPL19/YWHAE/UBE2D3/RPL34/HSPA8/RPS13/RPS12/RPL5/RPL23/RPL36/RPL27/YWHAQ/RPL35/RPS6/RPS24/SRP14/RPS11/RPL11/RPS8/HSPD1/RPL32/RPL37/RPS3/RPL30/RPL8/RPS14/YWHAB/RPL13/YWHAG/HSPA4/RPS9/RPS21/RPL38/RPL4/RPLP2/RPL35A/RPS23/RPL14/NACA/RPL37A/RPS4X/UBA52/UBE2D2/RPL15/RPL10A/SREBF2/RPS18,58,2.678097703008735,GO BP,Mutu
GO:0008154,actin polymerization or depolymerization,22/562,22,562,121/8278,121,8278,1.7627930231912813e-5,0.001056607454506774,8.5047031820632e-4,TMSB10/RHOA/CORO1A/COTL1/MTPN/PFN1/PPP1R9B/ACTR3/CAPZA1/DIAPH1/SWAP70/ACTR2/ARF1/ARPC5/ARPC2/ARF6/CFL1/GRB2/HCLS1/WIPF1/GMFG/ABI1,22,2.678097703008735,GO BP,Mutu
GO:0046700,heterocycle catabolic process,80/562,80,562,444/8278,444,8278,1.3583749214388623e-16,3.358581993257587e-14,2.7033448272056307e-14,RPS20/CSDE1/PSMA4/THRAP3/PUM2/RPL18/PABPC1/RPL31/XPO1/RPS5/RPLP0/FUS/PABPC4/HNRNPC/RPL3/PSMA7/AHCY/EIF3E/RPS16/RPS19/RPL28/RPL19/KPNB1/DDX5/RPL34/HSPA8/DDX6/RPS13/RPS12/SET/RPL5/CNOT1/RPL23/HNRNPR/PSMB2/RPL36/LSM4/PSME3/RPL27/SYNCRIP/RPL35/RPS6/RPS24/HNRNPD/ANP32A/RPS11/RPL11/RPS8/PSMA5/RPL32/RPL37/RPS3/HNRNPU/LARP1/RPL30/RPL8/HMGB2/RPS14/YWHAB/RPL13/RPS9/RPS21/RPL38/RPL4/RPLP2/HNRNPA0/RPL35A/RPS23/RPL14/RPL37A/RPS4X/UBA52/TAF15/RNASEH2B/BTG2/HPRT1/RPL15/RPL10A/RNPS1/RPS18,80,2.6539706966753234,GO BP,Mutu
GO:0044270,cellular nitrogen compound catabolic process,80/562,80,562,445/8278,445,8278,1.55604605583781e-16,3.6210107040555154e-14,2.914575429665248e-14,RPS20/CSDE1/PSMA4/THRAP3/PUM2/RPL18/PABPC1/RPL31/XPO1/RPS5/RPLP0/FUS/PABPC4/HNRNPC/RPL3/PSMA7/AHCY/EIF3E/RPS16/RPS19/RPL28/RPL19/KPNB1/DDX5/RPL34/HSPA8/DDX6/RPS13/RPS12/SET/RPL5/CNOT1/RPL23/HNRNPR/PSMB2/RPL36/LSM4/PSME3/RPL27/SYNCRIP/RPL35/RPS6/RPS24/HNRNPD/ANP32A/RPS11/RPL11/RPS8/PSMA5/RPL32/RPL37/RPS3/HNRNPU/LARP1/RPL30/RPL8/HMGB2/RPS14/YWHAB/RPL13/RPS9/RPS21/RPL38/RPL4/RPLP2/HNRNPA0/RPL35A/RPS23/RPL14/RPL37A/RPS4X/UBA52/TAF15/RNASEH2B/BTG2/HPRT1/RPL15/RPL10A/RNPS1/RPS18,80,2.648006717581671,GO BP,Mutu
GO:0048524,positive regulation of viral process,16/562,16,562,89/8278,89,8278,2.784872561820552e-4,0.008540275856249693,0.0068741244386023425,CD74/NUCKS1/PABPC1/RAB7A/TOP2B/SRPK1/HSPA8/TOP2A/LARP1/ADAR/CFL1/RAD23A/DDX3X/SMARCB1/STAU1/SMARCA4,16,2.64800671758167,GO BP,Mutu
GO:0019439,aromatic compound catabolic process,80/562,80,562,447/8278,447,8278,2.0388262029925297e-16,4.480886921688026e-14,3.606695476054037e-14,RPS20/CSDE1/PSMA4/THRAP3/PUM2/RPL18/PABPC1/RPL31/XPO1/RPS5/RPLP0/FUS/PABPC4/HNRNPC/RPL3/PSMA7/AHCY/EIF3E/RPS16/RPS19/RPL28/RPL19/KPNB1/DDX5/RPL34/HSPA8/DDX6/RPS13/RPS12/SET/RPL5/CNOT1/RPL23/HNRNPR/PSMB2/RPL36/LSM4/PSME3/RPL27/SYNCRIP/RPL35/RPS6/RPS24/HNRNPD/ANP32A/RPS11/RPL11/RPS8/PSMA5/RPL32/RPL37/RPS3/HNRNPU/LARP1/RPL30/RPL8/HMGB2/RPS14/YWHAB/RPL13/RPS9/RPS21/RPL38/RPL4/RPLP2/HNRNPA0/RPL35A/RPS23/RPL14/RPL37A/RPS4X/UBA52/TAF15/RNASEH2B/BTG2/HPRT1/RPL15/RPL10A/RNPS1/RPS18,80,2.636158812805019,GO BP,Mutu
GO:0017148,negative regulation of translation,19/562,19,562,107/8278,107,8278,9.118963393364416e-5,0.00400829102046107,0.0032262999140265916,EIF2AK1/EIF3E/GAPDH/NCL/PAIP2/CNOT1/HNRNPR/ATF4/SYNCRIP/EPRS1/HNRNPD/RPS3/LARP1/SHMT2/RACK1/DDX3X/EIF4EBP2/BTG2/EIF2AK3,19,2.6155253267702134,GO BP,Mutu
GO:2001242,regulation of intrinsic apoptotic signaling pathway,20/562,20,562,114/8278,114,8278,7.152116832870927e-5,0.0032521579529698145,0.00261768341432965,CD74/ENO1/HDAC1/SFPQ/TPT1/MDM2/TMBIM6/SOD1/RPL11/MCL1/PARP1/NONO/RPS3/HNRNPK/RACK1/DDX3X/XBP1/UBQLN1/BCL2L1/EIF2AK3,20,2.5841293625522885,GO BP,Mutu
GO:1901361,organic cyclic compound catabolic process,80/562,80,562,457/8278,457,8278,7.64684791646079e-16,1.5921542293430992e-13,1.281535454143706e-13,RPS20/CSDE1/PSMA4/THRAP3/PUM2/RPL18/PABPC1/RPL31/XPO1/RPS5/RPLP0/FUS/PABPC4/HNRNPC/RPL3/PSMA7/AHCY/EIF3E/RPS16/RPS19/RPL28/RPL19/KPNB1/DDX5/RPL34/HSPA8/DDX6/RPS13/RPS12/SET/RPL5/CNOT1/RPL23/HNRNPR/PSMB2/RPL36/LSM4/PSME3/RPL27/SYNCRIP/RPL35/RPS6/RPS24/HNRNPD/ANP32A/RPS11/RPL11/RPS8/PSMA5/RPL32/RPL37/RPS3/HNRNPU/LARP1/RPL30/RPL8/HMGB2/RPS14/YWHAB/RPL13/RPS9/RPS21/RPL38/RPL4/RPLP2/HNRNPA0/RPL35A/RPS23/RPL14/RPL37A/RPS4X/UBA52/TAF15/RNASEH2B/BTG2/HPRT1/RPL15/RPL10A/RNPS1/RPS18,80,2.5784748125248216,GO BP,Mutu
GO:1903311,regulation of mRNA metabolic process,48/562,48,562,276/8278,276,8278,9.084111790403168e-10,1.330990601586479e-7,1.0713231253789312e-7,PTBP1/PSMA4/THRAP3/PUM2/U2AF2/PABPC1/DAZAP1/XPO1/FUS/PAPOLA/PABPC4/HNRNPC/SRPK1/DDX17/PSMA7/RBM3/C1QBP/DDX5/HSPA8/SRSF9/SRSF3/NCL/SRSF7/SET/KHDRBS1/HNRNPA2B1/CNOT1/HNRNPR/PSMB2/PSME3/SYNCRIP/HNRNPD/ANP32A/PSMA5/MBNL1/HNRNPU/LARP1/HNRNPK/YWHAB/SF1/HNRNPA0/UBA52/TAF15/SRSF5/CPSF6/RBM39/BTG2/RNPS1,48,2.561658672443138,GO BP,Mutu
GO:0072657,protein localization to membrane,69/562,69,562,400/8278,400,8278,1.9916861800729736e-13,3.751957394461278e-11,3.0199752855743084e-11,RPS20/RPL18/RPL31/ACTB/HSP90AA1/RPS5/RPLP0/EZR/RPL3/CSK/RPS16/RPS19/RPL28/RPL19/PPP1R9B/YWHAE/RPL34/RPS13/RPS12/RPL5/RPL23/RPL36/RFTN1/RPL27/YWHAQ/RPL35/RPS6/RPS24/SRP14/CLTC/RPS11/RPL11/RPS8/RPL32/RPL37/RPS3/RPL30/CALM3/RPL8/RPS14/ARF6/YWHAB/RPL13/YWHAG/HSPA4/RPS9/RPS21/RPL38/RPL4/RPLP2/RPL35A/RPS23/RPL14/NACA/RPL37A/RPS4X/TFDP1/RACK1/UBA52/ATP1B3/GGA2/CD81/TFDP2/ITGB1/BCL2L1/CLSTN1/RPL15/RPL10A/RPS18,69,2.5408451957295375,GO BP,Mutu
GO:0008064,regulation of actin polymerization or depolymerization,18/562,18,562,105/8278,105,8278,2.202073020613038e-4,0.0072595007246209825,0.005843220076626702,TMSB10/RHOA/CORO1A/COTL1/MTPN/PFN1/ACTR3/CAPZA1/SWAP70/ACTR2/ARF1/ARPC5/ARPC2/ARF6/CFL1/GRB2/HCLS1/GMFG,18,2.5250635485510933,GO BP,Mutu
GO:0030832,regulation of actin filament length,18/562,18,562,105/8278,105,8278,2.202073020613038e-4,0.0072595007246209825,0.005843220076626702,TMSB10/RHOA/CORO1A/COTL1/MTPN/PFN1/ACTR3/CAPZA1/SWAP70/ACTR2/ARF1/ARPC5/ARPC2/ARF6/CFL1/GRB2/HCLS1/GMFG,18,2.5250635485510933,GO BP,Mutu
GO:0006909,phagocytosis,24/562,24,562,140/8278,140,8278,2.0676424325130032e-5,0.0012208348452270807,9.826580295918045e-4,ACTB/RAB7A/HSP90AA1/PTPRC/EIF2AK1/HSP90AB1/CORO1A/CSK/ACTR3/ACTR2/IRF8/SOD1/CDC42SE2/ARPC5/ARPC2/SYK/GRB2/ACTG1/RACK1/RAPGEF1/WIPF1/ABI1/ITGB1/RHOH,24,2.525063548551093,GO BP,Mutu
GO:0072594,establishment of protein localization to organelle,75/562,75,562,439/8278,439,8278,2.6417479740171715e-14,5.225377492605966e-12,4.2059408533694445e-12,RPS20/RPL18/IPO5/RPL31/RAB7A/HSP90AA1/RPS5/RPLP0/HSP90AB1/RPL3/UBR5/RPS16/RPS19/RPL28/RPL19/KPNB1/YWHAE/UBE2D3/RPL34/HSPA8/RPS13/RPS12/CCT4/TCP1/RPL5/CSE1L/RPL23/RPL36/RPL27/RAN/YWHAQ/CCT7/RPL35/RPS6/RPS24/SRP14/RPS11/RPL11/RPS8/HSPD1/RPL32/RPL37/RPS3/RPL30/CALM3/RPL8/CCT3/RPS14/SYK/YWHAB/RPL13/YWHAG/CDK1/HSPA4/RPS9/RPS21/RPL38/RPL4/RPLP2/HCLS1/RPL35A/RPS23/RPL14/RPL37A/RPS4X/TFDP1/PHB2/UBA52/TFDP2/UBE2D2/PKIG/RPL15/RPL10A/SREBF2/RPS18,75,2.5164357687724443,GO BP,Mutu
GO:0002253,activation of immune response,45/562,45,562,265/8278,265,8278,6.788204168087128e-9,9.260046789294027e-7,7.453472816139225e-7,PSMA4/WNK1/ACTB/HSP90AA1/PTPRC/SPG21/EZR/HSP90AB1/PSMA7/CSK/C1QBP/ACTR3/SFPQ/KHDRBS1/PSMB2/RFTN1/PSME3/ACTR2/PSMA5/NONO/RPS3/MS4A1/ARPC5/ARPC2/IFI16/SYK/GRB2/ACTG1/PAX5/XRCC6/HLA-DRA/HLA-DPA1/PRKDC/CD38/CD79B/BTK/RGCC/CD79A/RAPGEF1/CD81/WIPF1/ELF1/ABI1/PRKCB/GCSAM,45,2.501242194319479,GO BP,Mutu
GO:0034250,positive regulation of cellular amide metabolic process,20/562,20,562,119/8278,119,8278,1.326513088671407e-4,0.005094840561926298,0.004100870815770063,PKM/RHOA/PABPC1/RBM3/EIF3E/C1QBP/KHDRBS1/RPL5/EIF5A/CDK4/HNRNPD/LARP1/RPL30/EEF2/CNBP/RPS9/RPS4X/RACK1/DDX3X/PRKDC,20,2.4755524985795034,GO BP,Mutu
GO:0022618,ribonucleoprotein complex assembly,28/562,28,562,168/8278,168,8278,7.48897671628525e-6,5.197612612214815e-4,4.1835927177770796e-4,HSP90AA1/RPS5/RPLP0/SRPK1/HSP90AB1/SNRPD3/EIF3L/RPL3/EIF3E/RPS19/EIF3A/PTGES3/SRSF9/RPL5/SNRPB/LSM4/RPL11/EIF3H/EIF3M/ADAR/RPS14/SF1/RPL38/PRKDC/EIF4B/SRSF5/CPSF6/PSIP1,28,2.4549228944246737,GO BP,Mutu
GO:0034249,negative regulation of cellular amide metabolic process,19/562,19,562,116/8278,116,8278,2.7395518411584783e-4,0.008533596128836961,0.006868747881893408,EIF2AK1/EIF3E/GAPDH/NCL/PAIP2/CNOT1/HNRNPR/ATF4/SYNCRIP/EPRS1/HNRNPD/RPS3/LARP1/SHMT2/RACK1/DDX3X/EIF4EBP2/BTG2/EIF2AK3,19,2.4125966376242487,GO BP,Mutu
GO:0050778,positive regulation of immune response,58/562,58,562,355/8278,355,8278,1.8696322697170593e-10,2.9585061036002748e-8,2.3813211014290965e-8,CD74/PSMA4/WNK1/ACTB/HSP90AA1/PTPRC/SPG21/EZR/HSP90AB1/PSMA7/SLC7A5/CSK/RPS19/C1QBP/NSD2/ACTR3/SFPQ/KHDRBS1/PSMB2/RFTN1/PSME3/ACTR2/PSMA5/HSPD1/NONO/RPS3/MS4A1/ARPC5/ARPC2/IFI16/HMGB2/SYK/B2M/GRB2/ACTG1/PAX5/XRCC6/HLA-DRA/HLA-DPA1/HLA-B/PRKDC/LSM14A/CD38/CD79B/BTK/IL4R/XBP1/RGCC/CD79A/RAPGEF1/CD81/WIPF1/ELF1/ABI1/TNFRSF13C/PRKCB/GCSAM/HMCES,58,2.4065159641120744,GO BP,Mutu
GO:0032271,regulation of protein polymerization,21/562,21,562,129/8278,129,8278,1.4506551442860211e-4,0.005313696065551388,0.004277029056008981,TMSB10/RHOA/HSP90AA1/CORO1A/COTL1/MTPN/PFN1/ACTR3/CAPZA1/STMN1/ACTR2/ARF1/RPS3/ARPC5/ARPC2/ARF6/CKAP5/GRB2/HCLS1/MAPRE1/GMFG,21,2.397831664321774,GO BP,Mutu
GO:0043488,regulation of mRNA stability,24/562,24,562,148/8278,148,8278,5.286922416244147e-5,0.0025666084507151845,0.002065880092441444,PSMA4/THRAP3/PUM2/PABPC1/XPO1/FUS/PABPC4/HNRNPC/PSMA7/HSPA8/SET/HNRNPR/PSMB2/PSME3/SYNCRIP/HNRNPD/ANP32A/PSMA5/HNRNPU/LARP1/YWHAB/HNRNPA0/UBA52/TAF15,24,2.3885736270077906,GO BP,Mutu
GO:0019932,second-messenger-mediated signaling,21/562,21,562,130/8278,130,8278,1.6228746345458292e-4,0.005783866715552523,0.004655472517307855,PTBP1/GNB1/PTPRC/GNAS/PPP1R9B/PRKAR1A/GNAI2/GNA13/CALM2/CALM3/SYK/CALM1/PRKAR2B/BTK/ADNP/CXCR4/CAMK2D/EIF4EBP2/EIF2AK3/ATP2A2/S1PR2,21,2.3793868053654528,GO BP,Mutu
GO:0006417,regulation of translation,46/562,46,562,286/8278,286,8278,2.6323542182797966e-8,2.975312367861393e-6,2.3948485745252288e-6,PTBP1/PUM2/PKM/RHOA/PABPC1/EIF2AK1/MKNK2/RBM3/EIF3E/MTPN/C1QBP/EIF4G2/GAPDH/NCL/PAIP2/KHDRBS1/RPL5/CNOT1/HNRNPR/ATF4/EIF5A/SYNCRIP/CDK4/EPRS1/HNRNPD/EIF3H/RPS3/LARP1/RPL30/EIF4A2/RPS14/EEF2/CNBP/RPS9/RPL38/EIF1/SHMT2/RPS4X/RACK1/DDX3X/PRKDC/LSM14A/EIF4B/EIF4EBP2/BTG2/EIF2AK3,46,2.3690864295846503,GO BP,Mutu
GO:0002429,immune response-activating cell surface receptor signaling pathway,38/562,38,562,237/8278,237,8278,4.85957486996522e-7,4.688897118434734e-5,3.7741242571616924e-5,PSMA4/WNK1/ACTB/HSP90AA1/PTPRC/SPG21/EZR/HSP90AB1/PSMA7/CSK/ACTR3/KHDRBS1/PSMB2/RFTN1/PSME3/ACTR2/PSMA5/RPS3/MS4A1/ARPC5/ARPC2/SYK/GRB2/ACTG1/PAX5/HLA-DRA/HLA-DPA1/CD38/CD79B/BTK/CD79A/RAPGEF1/CD81/WIPF1/ELF1/ABI1/PRKCB/GCSAM,38,2.3616979743832305,GO BP,Mutu
GO:0002757,immune response-activating signal transduction,38/562,38,562,237/8278,237,8278,4.85957486996522e-7,4.688897118434734e-5,3.7741242571616924e-5,PSMA4/WNK1/ACTB/HSP90AA1/PTPRC/SPG21/EZR/HSP90AB1/PSMA7/CSK/ACTR3/KHDRBS1/PSMB2/RFTN1/PSME3/ACTR2/PSMA5/RPS3/MS4A1/ARPC5/ARPC2/SYK/GRB2/ACTG1/PAX5/HLA-DRA/HLA-DPA1/CD38/CD79B/BTK/CD79A/RAPGEF1/CD81/WIPF1/ELF1/ABI1/PRKCB/GCSAM,38,2.3616979743832305,GO BP,Mutu
GO:0071826,ribonucleoprotein complex subunit organization,28/562,28,562,175/8278,175,8278,1.6536460046897494e-5,0.0010144015029421322,8.164984690543213e-4,HSP90AA1/RPS5/RPLP0/SRPK1/HSP90AB1/SNRPD3/EIF3L/RPL3/EIF3E/RPS19/EIF3A/PTGES3/SRSF9/RPL5/SNRPB/LSM4/RPL11/EIF3H/EIF3M/ADAR/RPS14/SF1/RPL38/PRKDC/EIF4B/SRSF5/CPSF6/PSIP1,28,2.356725978647687,GO BP,Mutu
GO:0061013,regulation of mRNA catabolic process,26/562,26,562,164/8278,164,8278,3.8868088102869626e-5,0.00202318627019674,0.0016284759904595654,PSMA4/THRAP3/PUM2/PABPC1/XPO1/FUS/PABPC4/HNRNPC/PSMA7/HSPA8/SET/CNOT1/HNRNPR/PSMB2/PSME3/SYNCRIP/HNRNPD/ANP32A/PSMA5/HNRNPU/LARP1/YWHAB/HNRNPA0/UBA52/TAF15/BTG2,26,2.335170558111275,GO BP,Mutu
GO:0002768,immune response-regulating cell surface receptor signaling pathway,39/562,39,562,252/8278,252,8278,8.69283679532961e-7,7.31677922602637e-5,5.8893239206880344e-5,PSMA4/WNK1/ACTB/HSP90AA1/PTPRC/SPG21/EZR/HSP90AB1/PSMA7/CSK/ACTR3/KHDRBS1/PSMB2/RFTN1/PSME3/ACTR2/PSMA5/RPS3/MS4A1/ARPC5/ARPC2/SYK/GRB2/ACTG1/PAX5/CALM1/HLA-DRA/HLA-DPA1/CD38/CD79B/BTK/CD79A/RAPGEF1/CD81/WIPF1/ELF1/ABI1/PRKCB/GCSAM,39,2.2795712591086255,GO BP,Mutu
GO:0002764,immune response-regulating signaling pathway,39/562,39,562,253/8278,253,8278,9.6334725953909e-7,7.939586997368e-5,6.390626009003833e-5,PSMA4/WNK1/ACTB/HSP90AA1/PTPRC/SPG21/EZR/HSP90AB1/PSMA7/CSK/ACTR3/KHDRBS1/PSMB2/RFTN1/PSME3/ACTR2/PSMA5/RPS3/MS4A1/ARPC5/ARPC2/SYK/GRB2/ACTG1/PAX5/CALM1/HLA-DRA/HLA-DPA1/CD38/CD79B/BTK/CD79A/RAPGEF1/CD81/WIPF1/ELF1/ABI1/PRKCB/GCSAM,39,2.270561096029145,GO BP,Mutu
GO:0031334,positive regulation of protein-containing complex assembly,24/562,24,562,156/8278,156,8278,1.24444902490279e-4,0.004923040342515437,0.0039625876845588845,RHOA/HSP90AA1/CORO1A/PFN1/ACTR3/LCP1/ACTR2/WARS1/ARF1/PARP1/RPS3/ARPC5/ARPC2/SYK/ARF6/CKAP5/GRB2/RACK1/DDX3X/TCL1A/MAPRE1/GMFG/RPA1/HRK,24,2.2660826717766223,GO BP,Mutu
GO:0043487,regulation of RNA stability,24/562,24,562,156/8278,156,8278,1.24444902490279e-4,0.004923040342515437,0.0039625876845588845,PSMA4/THRAP3/PUM2/PABPC1/XPO1/FUS/PABPC4/HNRNPC/PSMA7/HSPA8/SET/HNRNPR/PSMB2/PSME3/SYNCRIP/HNRNPD/ANP32A/PSMA5/HNRNPU/LARP1/YWHAB/HNRNPA0/UBA52/TAF15,24,2.2660826717766223,GO BP,Mutu
GO:0038093,Fc receptor signaling pathway,21/562,21,562,137/8278,137,8278,3.4211133769564085e-4,0.009530932760027854,0.007671510722974898,PSMA4/ACTB/HSP90AA1/PTPRC/HSP90AB1/PSMA7/ACTR3/PSMB2/PSME3/ACTR2/PSMA5/ARPC5/ARPC2/SYK/GRB2/ACTG1/CALM1/BTK/RAPGEF1/WIPF1/ABI1,21,2.2578122970621086,GO BP,Mutu
GO:0071824,protein-DNA complex subunit organization,28/562,28,562,184/8278,184,8278,4.2391723433367134e-5,0.002096270723780005,0.0016873021498149418,MCM6/SUPT16H/RBBP7/MCM3/DR1/RAD23B/SET/RPL23/H3-3B/ANP32B/HMGA1/ANP32E/PARP1/RBBP4/HMGB2/SMARCC1/NAP1L1/H1-2/H2AX/H4C3/UBA52/SMARCB1/CTCF/ASF1B/ARID1A/SMARCA4/RPA1/H1-10,28,2.2414513383877455,GO BP,Mutu
GO:0051258,protein polymerization,25/562,25,562,167/8278,167,8278,1.415819570574448e-4,0.005234562823544408,0.004213334186903793,TMSB10/RHOA/HSP90AA1/TPX2/CORO1A/COTL1/MTPN/PFN1/ACTR3/CAPZA1/STMN1/DIAPH1/ACTR2/ARF1/RPS3/ARPC5/ARPC2/ARF6/CKAP5/GRB2/HCLS1/MAPRE1/GMFG/MID1IP1/UBE2C,25,2.2050205638544975,GO BP,Mutu
GO:0019058,viral life cycle,33/562,33,562,221/8278,221,8278,1.3317844101510277e-5,8.929727333148246e-4,7.187596504383335e-4,CD74/NDC1/NUCKS1/PABPC1/RAB7A/TOP2B/XPO1/SRPK1/HSP90AB1/SLC1A5/KPNB1/DDX5/HSPA8/DDX6/DEK/TOP2A/RAN/LARP1/CTBP1/ADAR/IFI16/CDK1/GRK2/RAD23A/PCBP2/DDX3X/UBA52/SMARCB1/CD81/CXCR4/STAU1/LAMTOR5/ITGB1,33,2.1994331814302504,GO BP,Mutu
GO:0010608,posttranscriptional regulation of gene expression,71/562,71,562,477/8278,477,8278,1.2161467643998524e-10,2.004615249985757e-8,1.6135280536445413e-8,PTBP1/PSMA4/THRAP3/PUM2/NDC1/PKM/RHOA/PABPC1/XPO1/EIF2AK1/FUS/PABPC4/HNRNPC/MKNK2/PSMA7/RBM3/EIF3E/MTPN/C1QBP/DDX5/HSPA8/EIF4G2/GAPDH/NCL/SET/PAIP2/KHDRBS1/RPL5/HNRNPA2B1/CNOT1/HNRNPR/PSMB2/ATF4/PSME3/RAN/H3-3B/EIF5A/SYNCRIP/CDK4/EPRS1/HNRNPD/ANP32A/PSMA5/EIF3H/RPS3/HNRNPU/LARP1/RPL30/EIF4A2/ADAR/RPS14/YWHAB/EEF2/CNBP/RPS9/RPL38/EIF1/HNRNPA0/SHMT2/H4C3/RPS4X/RACK1/DDX3X/UBA52/PRKDC/LSM14A/TAF15/EIF4B/EIF4EBP2/BTG2/EIF2AK3,71,2.192446861687445,GO BP,Mutu
GO:0051251,positive regulation of lymphocyte activation,23/562,23,562,155/8278,155,8278,2.955097995446539e-4,0.008625076580057364,0.006942381101238233,CD74/RHOA/PTPRC/CORO1A/CSK/NSD2/SLC7A1/HSPD1/SH3KBP1/RPS3/SYK/GRB2/XRCC6/HLA-DPA1/PRKDC/CD38/BTK/IL4R/XBP1/CD81/TNFRSF13C/RHOH/HMCES,23,2.1856732866490645,GO BP,Mutu
GO:0050851,antigen receptor-mediated signaling pathway,26/562,26,562,176/8278,176,8278,1.3083084508059867e-4,0.005074184540576944,0.004084244647768948,PSMA4/WNK1/PTPRC/SPG21/EZR/PSMA7/CSK/KHDRBS1/PSMB2/RFTN1/PSME3/PSMA5/RPS3/MS4A1/SYK/PAX5/HLA-DRA/HLA-DPA1/CD38/CD79B/BTK/CD79A/CD81/ELF1/PRKCB/GCSAM,26,2.175954383694597,GO BP,Mutu
GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",46/562,46,562,312/8278,312,8278,3.766662968005908e-7,3.8207483849824026e-5,3.075345608155971e-5,PTBP1/THRAP3/U2AF2/PABPC1/DAZAP1/FUS/PAPOLA/HNRNPC/SRPK1/HNRNPH3/SNRPD3/DDX17/RBM3/HNRNPUL1/C1QBP/DDX5/DHX15/HSPA8/SRSF9/SRSF3/NCL/SRSF7/SFPQ/KHDRBS1/HNRNPA2B1/SNRPB/HNRNPR/RALY/LSM4/SYNCRIP/HNRNPD/NONO/MBNL1/HNRNPU/HNRNPK/SRRM2/SF1/HNRNPH1/HNRNPF/HNRNPA0/SF3B3/PCBP2/SRSF5/RBM39/PSIP1/RNPS1,46,2.1716625604525963,GO BP,Mutu
GO:0000398,"mRNA splicing, via spliceosome",46/562,46,562,312/8278,312,8278,3.766662968005908e-7,3.8207483849824026e-5,3.075345608155971e-5,PTBP1/THRAP3/U2AF2/PABPC1/DAZAP1/FUS/PAPOLA/HNRNPC/SRPK1/HNRNPH3/SNRPD3/DDX17/RBM3/HNRNPUL1/C1QBP/DDX5/DHX15/HSPA8/SRSF9/SRSF3/NCL/SRSF7/SFPQ/KHDRBS1/HNRNPA2B1/SNRPB/HNRNPR/RALY/LSM4/SYNCRIP/HNRNPD/NONO/MBNL1/HNRNPU/HNRNPK/SRRM2/SF1/HNRNPH1/HNRNPF/HNRNPA0/SF3B3/PCBP2/SRSF5/RBM39/PSIP1/RNPS1,46,2.1716625604525963,GO BP,Mutu
GO:0000375,"RNA splicing, via transesterification reactions",46/562,46,562,315/8278,315,8278,4.991203626357761e-7,4.7012384633026916e-5,3.784057887150935e-5,PTBP1/THRAP3/U2AF2/PABPC1/DAZAP1/FUS/PAPOLA/HNRNPC/SRPK1/HNRNPH3/SNRPD3/DDX17/RBM3/HNRNPUL1/C1QBP/DDX5/DHX15/HSPA8/SRSF9/SRSF3/NCL/SRSF7/SFPQ/KHDRBS1/HNRNPA2B1/SNRPB/HNRNPR/RALY/LSM4/SYNCRIP/HNRNPD/NONO/MBNL1/HNRNPU/HNRNPK/SRRM2/SF1/HNRNPH1/HNRNPF/HNRNPA0/SF3B3/PCBP2/SRSF5/RBM39/PSIP1/RNPS1,46,2.150980059876857,GO BP,Mutu
