ensembl,external_gene_name,entrezgene_id
ENSG00000119335,SET,6418
ENSG00000119383,PTPA,5524
ENSG00000119392,GLE1,2733
ENSG00000119396,RAB14,51552
ENSG00000119397,CNTRL,11064
ENSG00000119401,TRIM32,22954
ENSG00000119402,FBXW2,26190
ENSG00000119403,PHF19,26147
ENSG00000119408,NEK6,10783
ENSG00000119411,BSPRY,54836
ENSG00000119414,PPP6C,5537
ENSG00000119421,NDUFA8,4702
ENSG00000119431,HDHD3,81932
ENSG00000119446,RBM18,92400
ENSG00000119471,HSDL2,84263
ENSG00000119487,MAPKAP1,79109
ENSG00000119508,NR4A3,8013
ENSG00000119509,INVS,27130
ENSG00000119514,GALNT12,79695
ENSG00000119522,DENND1A,57706
ENSG00000119523,ALG2,85365
ENSG00000119537,KDSR,2531
ENSG00000119541,VPS4B,9525
ENSG00000119559,C19orf25,148223
ENSG00000119574,ZBTB45,84878
ENSG00000119596,YLPM1,56252
ENSG00000119599,DCAF4,26094
ENSG00000119616,FCF1,51077
ENSG00000119632,IFI27L2,83982
ENSG00000119638,NEK9,91754
ENSG00000119640,ACYP1,97
ENSG00000119655,NPC2,10577
ENSG00000119673,ACOT2,10965
ENSG00000119682,AREL1,9870
ENSG00000119684,MLH3,27030
ENSG00000119685,TTLL5,23093
ENSG00000119688,ABCD4,5826
ENSG00000119689,DLST,1743
ENSG00000119705,SLIRP,81892
ENSG00000119707,RBM25,58517
ENSG00000119711,ALDH6A1,4329
ENSG00000119718,EIF2B2,8892
ENSG00000119720,NRDE2,55051
ENSG00000119723,COQ6,51004
ENSG00000119725,ZNF410,57862
ENSG00000119760,SUPT7L,9913
ENSG00000119771,KLHL29,114818
ENSG00000119777,TMEM214,54867
ENSG00000119778,ATAD2B,54454
ENSG00000119787,ATL2,64225
ENSG00000119801,YPEL5,51646
ENSG00000119812,FAM98A,25940
ENSG00000119820,YIPF4,84272
ENSG00000119844,AFTPH,54812
ENSG00000119866,BCL11A,53335
ENSG00000119888,EPCAM,4072
ENSG00000119899,SLC17A5,26503
ENSG00000119900,OGFRL1,79627
ENSG00000119906,SLF2,55719
ENSG00000119912,IDE,3416
ENSG00000119929,CUTC,51076
ENSG00000119953,SMNDC1,10285
ENSG00000119969,HELLS,3070
ENSG00000119977,TCTN3,26123
ENSG00000120008,WDR11,55717
ENSG00000120053,GOT1,2805
ENSG00000120063,GNA13,10672
ENSG00000120071,KANSL1,284058
ENSG00000120137,PANK3,79646
ENSG00000120158,RCL1,10171
ENSG00000120159,CAAP1,79886
ENSG00000120253,NUP43,348995
ENSG00000120254,MTHFD1L,25902
ENSG00000120265,PCMT1,5110
ENSG00000120278,PLEKHG1,57480
ENSG00000120280,CXorf21,80231
ENSG00000120306,CYSTM1,84418
ENSG00000120314,WDR55,54853
ENSG00000120333,MRPS14,63931
ENSG00000120334,CENPL,91687
ENSG00000120370,GORAB,92344
ENSG00000120437,ACAT2,39
ENSG00000120438,TCP1,6950
ENSG00000120451,SNX19,399979
ENSG00000120509,PDZD11,51248
ENSG00000120519,SLC10A7,84068
ENSG00000120526,NUDCD1,84955
ENSG00000120533,ENY2,56943
ENSG00000120539,MASTL,84930
ENSG00000120549,KIAA1217,56243
ENSG00000120616,EPC1,80314
ENSG00000120647,CCDC77,84318
ENSG00000120656,TAF12,6883
ENSG00000120662,MTRF1,9617
ENSG00000120685,PROSER1,80209
ENSG00000120688,WBP4,11193
ENSG00000120690,ELF1,1997
ENSG00000120693,SMAD9,4093
ENSG00000120694,HSPH1,10808
ENSG00000120697,ALG5,29880
ENSG00000120699,EXOSC8,11340
ENSG00000120705,ETF1,2107
ENSG00000120709,FAM53C,51307
ENSG00000120725,SIL1,64374
ENSG00000120727,PAIP2,51247
ENSG00000120733,KDM3B,51780
ENSG00000120738,EGR1,1958
ENSG00000120742,SERP1,27230
ENSG00000120756,PLS1,5357
ENSG00000120798,NR2C1,7181
ENSG00000120800,UTP20,27340
ENSG00000120802,TMPO,7112
ENSG00000120805,ARL1,400
ENSG00000120837,NFYB,4801
ENSG00000120860,WASHC3,51019
ENSG00000120868,APAF1,317
ENSG00000120889,TNFRSF10B,8795
ENSG00000120899,PTK2B,2185
ENSG00000120910,PPP3CC,5533
ENSG00000120942,UBIAD1,29914
ENSG00000120948,TARDBP,23435
ENSG00000120949,TNFRSF8,943
ENSG00000120963,ZNF706,51123
ENSG00000120992,LYPLA1,10434
ENSG00000121022,COPS5,10987
ENSG00000121039,RDH10,157506
ENSG00000121057,AKAP1,8165
ENSG00000121058,COIL,8161
ENSG00000121060,TRIM25,7706
ENSG00000121064,SCPEP1,59342
ENSG00000121067,SPOP,8405
ENSG00000121073,SLC35B1,10237
ENSG00000121104,FAM117A,81558
ENSG00000121152,NCAPH,23397
ENSG00000121210,TMEM131L,23240
ENSG00000121211,MND1,84057
ENSG00000121274,TENT4B,64282
ENSG00000121281,ADCY7,113
ENSG00000121316,PLBD1,79887
ENSG00000121390,PSPC1,55269
ENSG00000121406,ZNF549,256051
ENSG00000121413,ZSCAN18,65982
ENSG00000121417,ZNF211,10520
ENSG00000121440,PDZRN3,23024
ENSG00000121481,RNF2,6045
ENSG00000121486,TRMT1L,81627
ENSG00000121542,SEC22A,26984
ENSG00000121578,B4GALT4,8702
ENSG00000121579,NAA50,80218
ENSG00000121621,KIF18A,81930
ENSG00000121644,DESI2,51029
ENSG00000121671,CRY2,1408
ENSG00000121680,PEX16,9409
ENSG00000121691,CAT,847
ENSG00000121716,PILRB,29990
ENSG00000121741,ZMYM2,7750
ENSG00000121749,TBC1D15,64786
ENSG00000121766,ZCCHC17,51538
ENSG00000121774,KHDRBS1,10657
ENSG00000121775,TMEM39B,55116
ENSG00000121851,POLR3GL,84265
ENSG00000121864,ZNF639,51193
ENSG00000121879,PIK3CA,5290
ENSG00000121892,PDS5A,23244
ENSG00000121895,TMEM156,80008
ENSG00000121897,LIAS,11019
ENSG00000121931,LRIF1,55791
ENSG00000121940,CLCC1,23155
ENSG00000121957,GPSM2,29899
ENSG00000121966,CXCR4,7852
ENSG00000122008,POLK,51426
ENSG00000122033,MTIF3,219402
ENSG00000122034,GTF3A,2971
ENSG00000122068,FYTTD1,84248
ENSG00000122085,MTERF4,130916
ENSG00000122122,SASH3,54440
ENSG00000122140,MRPS2,51116
ENSG00000122188,LAX1,54900
ENSG00000122203,KIAA1191,57179
ENSG00000122218,COPA,1314
ENSG00000122257,RBBP6,5930
ENSG00000122299,ZC3H7A,29066
ENSG00000122359,ANXA11,311
ENSG00000122376,SHLD2,54537
ENSG00000122378,PRXL2A,84293
ENSG00000122390,NAA60,79903
ENSG00000122406,RPL5,6125
ENSG00000122417,ODF2L,57489
ENSG00000122435,TRMT13,54482
ENSG00000122482,ZNF644,84146
ENSG00000122483,CCDC18,343099
ENSG00000122484,RPAP2,79871
ENSG00000122490,PQLC1,80148
ENSG00000122507,BBS9,27241
ENSG00000122512,PMS2,5395
ENSG00000122515,ZMIZ2,83637
ENSG00000122545,SEPT7,989
ENSG00000122547,EEPD1,80820
ENSG00000122550,KLHL7,55975
ENSG00000122557,HERPUD2,64224
ENSG00000122565,CBX3,11335
ENSG00000122566,HNRNPA2B1,3181
ENSG00000122591,FAM126A,84668
ENSG00000122643,NT5C3A,51251
ENSG00000122678,POLM,27434
ENSG00000122687,MRM2,29960
ENSG00000122692,SMU1,55234
ENSG00000122696,SLC25A51,92014
ENSG00000122705,CLTA,1211
ENSG00000122729,ACO1,48
ENSG00000122741,DCAF10,79269
ENSG00000122779,TRIM24,8805
ENSG00000122783,CYREN,78996
ENSG00000122862,SRGN,5552
ENSG00000122873,CISD1,55847
ENSG00000122877,EGR2,1959
ENSG00000122882,ECD,11319
ENSG00000122884,P4HA1,5033
ENSG00000122952,ZWINT,11130
ENSG00000122958,VPS26A,9559
ENSG00000122965,RBM19,9904
ENSG00000122966,CIT,11113
ENSG00000122986,HVCN1,84329
ENSG00000123064,DDX54,79039
ENSG00000123066,MED13L,23389
ENSG00000123080,CDKN2C,1031
ENSG00000123104,ITPR2,3709
ENSG00000123106,CCDC91,55297
ENSG00000123124,WWP1,11059
ENSG00000123131,PRDX4,10549
ENSG00000123136,DDX39A,10212
ENSG00000123143,PKN1,5585
ENSG00000123144,TRIR,79002
ENSG00000123154,WDR83,84292
ENSG00000123178,SPRYD7,57213
ENSG00000123179,EBPL,84650
ENSG00000123200,ZC3H13,23091
ENSG00000123213,NLN,57486
ENSG00000123219,CENPK,64105
ENSG00000123240,OPTN,10133
ENSG00000123268,ATF1,466
ENSG00000123297,TSFM,10102
ENSG00000123329,ARHGAP9,64333
ENSG00000123338,NCKAP1L,3071
ENSG00000123349,PFDN5,5204
ENSG00000123352,SPATS2,65244
ENSG00000123353,ORMDL2,29095
ENSG00000123358,NR4A1,3164
ENSG00000123374,CDK2,1017
ENSG00000123395,ATG101,60673
ENSG00000123415,SMUG1,23583
ENSG00000123416,TUBA1B,10376
ENSG00000123444,KBTBD4,55709
ENSG00000123472,ATPAF1,64756
ENSG00000123473,STIL,6491
ENSG00000123485,HJURP,55355
ENSG00000123505,AMD1,262
ENSG00000123545,NDUFAF4,29078
ENSG00000123552,USP45,85015
ENSG00000123562,MORF4L2,9643
ENSG00000123575,FAM199X,139231
ENSG00000123595,RAB9A,9367
ENSG00000123609,NMI,9111
ENSG00000123636,BAZ2B,29994
ENSG00000123728,RAP2C,57826
ENSG00000123737,EXOSC9,5393
ENSG00000123739,PLA2G12A,81579
ENSG00000123815,COQ8B,79934
ENSG00000123836,PFKFB2,5208
ENSG00000123908,AGO2,27161
ENSG00000123933,MXD4,10608
ENSG00000123975,CKS2,1164
ENSG00000123983,ACSL3,2181
ENSG00000123989,CHPF,79586
ENSG00000123992,DNPEP,23549
ENSG00000124067,SLC12A4,6560
ENSG00000124151,NCOA3,8202
ENSG00000124155,PIGT,51604
ENSG00000124160,NCOA5,57727
ENSG00000124164,VAPB,9217
ENSG00000124172,ATP5F1E,514
ENSG00000124177,CHD6,84181
ENSG00000124181,PLCG1,5335
ENSG00000124193,SRSF6,6431
ENSG00000124198,ARFGEF2,10564
ENSG00000124201,ZNFX1,57169
ENSG00000124207,CSE1L,1434
ENSG00000124208,TMEM189-UBE2V1,387522
ENSG00000124209,RAB22A,57403
ENSG00000124214,STAU1,6780
ENSG00000124217,MOCS3,27304
ENSG00000124222,STX16,8675
ENSG00000124226,RNF114,55905
ENSG00000124228,DDX27,55661
ENSG00000124243,BCAS4,55653
ENSG00000124275,MTRR,4552
ENSG00000124279,FASTKD3,79072
ENSG00000124299,PEPD,5184
ENSG00000124356,STAMBP,10617
ENSG00000124357,NAGK,55577
ENSG00000124380,SNRNP27,11017
ENSG00000124383,MPHOSPH10,10199
ENSG00000124406,ATP8A1,10396
ENSG00000124422,USP22,23326
ENSG00000124444,ZNF576,79177
ENSG00000124459,ZNF45,7596
ENSG00000124486,USP9X,8239
ENSG00000124496,TRERF1,55809
ENSG00000124507,PACSIN1,29993
ENSG00000124532,MRS2,57380
ENSG00000124535,WRNIP1,56897
ENSG00000124541,RRP36,88745
ENSG00000124562,SNRPC,6631
ENSG00000124571,XPO5,57510
ENSG00000124574,ABCC10,89845
ENSG00000124587,PEX6,5190
ENSG00000124588,NQO2,4835
ENSG00000124596,OARD1,221443
ENSG00000124608,AARS2,57505
ENSG00000124641,MED20,9477
ENSG00000124659,TBCC,6903
ENSG00000124688,MAD2L1BP,9587
ENSG00000124702,KLHDC3,116138
ENSG00000124733,MEA1,4201
ENSG00000124762,CDKN1A,1026
ENSG00000124767,GLO1,2739
ENSG00000124772,CPNE5,57699
ENSG00000124782,RREB1,6239
ENSG00000124783,SSR1,6745
ENSG00000124784,RIOK1,83732
ENSG00000124786,SLC35B3,51000
ENSG00000124787,RPP40,10799
ENSG00000124788,ATXN1,6310
ENSG00000124789,NUP153,9972
ENSG00000124795,DEK,7913
ENSG00000124802,EEF1E1,9521
ENSG00000124831,LRRFIP1,9208
ENSG00000125037,EMC3,55831
ENSG00000125089,SH3TC1,54436
ENSG00000125107,CNOT1,23019
ENSG00000125124,BBS2,583
ENSG00000125166,GOT2,2806
ENSG00000125245,GPR18,2841
ENSG00000125247,TMTC4,84899
ENSG00000125249,RAP2A,5911
ENSG00000125257,ABCC4,10257
ENSG00000125304,TM9SF2,9375
ENSG00000125319,C17orf53,78995
ENSG00000125347,IRF1,3659
ENSG00000125351,UPF3B,65109
ENSG00000125352,RNF113A,7737
ENSG00000125354,SEPT6,23157
ENSG00000125356,NDUFA1,4694
ENSG00000125386,FAM193A,8603
ENSG00000125434,SLC25A35,399512
ENSG00000125445,MRPS7,51081
ENSG00000125447,GGA3,23163
ENSG00000125450,NUP85,79902
ENSG00000125454,SLC25A19,60386
ENSG00000125457,MIF4GD,57409
ENSG00000125458,NT5C,30833
ENSG00000125482,TTF1,7270
ENSG00000125484,GTF3C4,9329
ENSG00000125485,DDX31,64794
ENSG00000125503,PPP1R12C,54776
ENSG00000125505,MBOAT7,79143
ENSG00000125520,SLC2A4RG,56731
ENSG00000125534,PPDPF,79144
ENSG00000125611,CHCHD5,84269
ENSG00000125630,POLR1B,84172
ENSG00000125637,PSD4,23550
ENSG00000125648,SLC25A23,79085
ENSG00000125651,GTF2F1,2962
ENSG00000125652,ALKBH7,84266
ENSG00000125656,CLPP,8192
ENSG00000125657,TNFSF9,8744
ENSG00000125676,THOC2,57187
ENSG00000125686,MED1,5469
ENSG00000125691,RPL23,9349
ENSG00000125703,ATG4C,84938
ENSG00000125726,CD70,970
ENSG00000125731,SH2D3A,10045
ENSG00000125733,TRIP10,9322
ENSG00000125734,GPR108,56927
ENSG00000125743,SNRPD2,6633
ENSG00000125746,EML2,24139
ENSG00000125753,VASP,7408
ENSG00000125755,SYMPK,8189
ENSG00000125772,GPCPD1,56261
ENSG00000125779,PANK2,80025
ENSG00000125812,GZF1,64412
ENSG00000125817,CENPB,1059
ENSG00000125818,PSMF1,9491
ENSG00000125821,DTD1,92675
ENSG00000125826,RBCK1,10616
ENSG00000125827,TMX4,56255
ENSG00000125834,STK35,140901
ENSG00000125835,SNRPB,6628
ENSG00000125841,NRSN2,80023
ENSG00000125843,AP5S1,55317
ENSG00000125844,RRBP1,6238
ENSG00000125863,MKKS,8195
ENSG00000125868,DSTN,11034
ENSG00000125870,SNRPB2,6629
ENSG00000125871,MGME1,92667
ENSG00000125875,TBC1D20,128637
ENSG00000125877,ITPA,3704
ENSG00000125885,MCM8,84515
ENSG00000125901,MRPS26,64949
ENSG00000125912,NCLN,56926
ENSG00000125944,HNRNPR,10236
ENSG00000125952,MAX,4149
ENSG00000125967,NECAB3,63941
ENSG00000125968,ID1,3397
ENSG00000125970,RALY,22913
ENSG00000125971,DYNLRB1,83658
ENSG00000125977,EIF2S2,8894
ENSG00000125991,ERGIC3,51614
ENSG00000125995,ROMO1,140823
ENSG00000126001,CEP250,11190
ENSG00000126003,PLAGL2,5326
ENSG00000126012,KDM5C,8242
ENSG00000126062,TMEM115,11070
ENSG00000126067,PSMB2,5690
ENSG00000126070,AGO3,192669
ENSG00000126088,UROD,7389
ENSG00000126107,HECTD3,79654
ENSG00000126214,KLC1,3831
ENSG00000126215,XRCC3,7517
ENSG00000126216,TUBGCP3,10426
ENSG00000126226,PCID2,55795
ENSG00000126246,IGFLR1,79713
ENSG00000126247,CAPNS1,826
ENSG00000126249,PDCD2L,84306
ENSG00000126254,RBM42,79171
ENSG00000126261,UBA2,10054
ENSG00000126267,COX6B1,1340
ENSG00000126391,FRMD8,83786
ENSG00000126432,PRDX5,25824
ENSG00000126453,BCL2L12,83596
ENSG00000126456,IRF3,3661
ENSG00000126457,PRMT1,3276
ENSG00000126461,SCAF1,58506
ENSG00000126464,PRR12,57479
ENSG00000126522,ASL,435
ENSG00000126524,SBDS,51119
ENSG00000126581,BECN1,8678
ENSG00000126602,TRAP1,10131
ENSG00000126653,NSRP1,84081
ENSG00000126698,DNAJC8,22826
ENSG00000126705,AHDC1,27245
ENSG00000126746,ZNF384,171017
ENSG00000126749,EMG1,10436
ENSG00000126756,UXT,8409
ENSG00000126767,ELK1,2002
ENSG00000126768,TIMM17B,10245
ENSG00000126773,PCNX4,64430
ENSG00000126777,KTN1,3895
ENSG00000126787,DLGAP5,9787
ENSG00000126804,ZBTB1,22890
ENSG00000126814,TRMT5,57570
ENSG00000126821,SGPP1,81537
ENSG00000126858,RHOT1,55288
ENSG00000126860,EVI2A,2123
ENSG00000126870,WDR60,55112
ENSG00000126883,NUP214,8021
ENSG00000126903,SLC10A3,8273
ENSG00000126934,MAP2K2,5605
ENSG00000126945,HNRNPH2,3188
ENSG00000127022,CANX,821
ENSG00000127054,INTS11,54973
ENSG00000127074,RGS13,6003
ENSG00000127080,IPPK,64768
ENSG00000127084,FGD3,89846
ENSG00000127124,HIVEP3,59269
ENSG00000127125,PPCS,79717
ENSG00000127184,COX7C,1350
ENSG00000127191,TRAF2,7186
ENSG00000127220,ABHD8,79575
ENSG00000127314,RAP1B,5908
ENSG00000127328,RAB3IP,117177
ENSG00000127334,DYRK2,8445
ENSG00000127337,YEATS4,8089
ENSG00000127419,TMEM175,84286
ENSG00000127423,AUNIP,79000
ENSG00000127445,PIN1,5300
ENSG00000127452,FBXL12,54850
ENSG00000127463,EMC1,23065
ENSG00000127481,UBR4,23352
ENSG00000127483,HP1BP3,50809
ENSG00000127511,SIN3B,23309
ENSG00000127526,SLC35E1,79939
ENSG00000127527,EPS15L1,58513
ENSG00000127540,UQCR11,10975
ENSG00000127554,GFER,2671
ENSG00000127564,PKMYT1,9088
ENSG00000127580,WDR24,84219
ENSG00000127586,CHTF18,63922
ENSG00000127603,MACF1,23499
ENSG00000127603,MACF1,643314
ENSG00000127616,SMARCA4,6597
ENSG00000127663,KDM4B,23030
ENSG00000127666,TICAM1,148022
ENSG00000127774,EMC6,83460
ENSG00000127804,METTL16,79066
ENSG00000127824,TUBA4A,7277
ENSG00000127837,AAMP,14
ENSG00000127838,PNKD,25953
ENSG00000127870,RNF6,6049
ENSG00000127884,ECHS1,1892
ENSG00000127914,AKAP9,10142
ENSG00000127922,SEM1,7979
ENSG00000127947,PTPN12,5782
ENSG00000127948,POR,5447
ENSG00000127952,STYXL1,51657
ENSG00000127980,PEX1,5189
ENSG00000127989,MTERF1,7978
ENSG00000127993,RBM48,84060
ENSG00000127995,CASD1,64921
ENSG00000128016,ZFP36,7538
ENSG00000128039,SRD5A3,79644
ENSG00000128050,PAICS,10606
ENSG00000128059,PPAT,5471
ENSG00000128159,TUBGCP6,85378
ENSG00000128185,DGCR6L,85359
ENSG00000128191,DGCR8,54487
ENSG00000128203,ASPHD2,57168
ENSG00000128218,VPREB3,29802
ENSG00000128228,SDF2L1,23753
ENSG00000128245,YWHAH,7533
ENSG00000128268,MGAT3,4248
ENSG00000128271,ADORA2A,135
ENSG00000128272,ATF4,468
ENSG00000128274,A4GALT,53947
ENSG00000128294,TPST2,8459
ENSG00000128309,MPST,4357
ENSG00000128311,TST,7263
ENSG00000128335,APOL2,23780
ENSG00000128340,RAC2,5880
ENSG00000128463,EMC4,51234
ENSG00000128487,SPECC1,92521
ENSG00000128513,POT1,25913
ENSG00000128524,ATP6V1F,9296
ENSG00000128534,LSM8,51691
ENSG00000128563,PRKRIP1,79706
ENSG00000128567,PODXL,5420
ENSG00000128581,IFT22,64792
ENSG00000128585,MKLN1,4289
ENSG00000128590,DNAJB9,4189
ENSG00000128595,CALU,813
ENSG00000128604,IRF5,3663
ENSG00000128607,KLHDC10,23008
ENSG00000128609,NDUFA5,4698
ENSG00000128626,MRPS12,6183
ENSG00000128654,MTX2,10651
ENSG00000128699,ORMDL1,94101
ENSG00000128708,HAT1,8520
ENSG00000128731,HERC2,8924
ENSG00000128739,SNRPN,6638
ENSG00000128789,PSMG2,56984
ENSG00000128791,TWSG1,57045
ENSG00000128815,WDFY4,57705
ENSG00000128829,EIF2AK4,440275
ENSG00000128881,TTBK2,146057
ENSG00000128886,ELL3,80237
ENSG00000128891,CCDC32,90416
ENSG00000128908,INO80,54617
ENSG00000128915,ICE2,79664
ENSG00000128923,MINDY2,54629
ENSG00000128928,IVD,3712
ENSG00000128944,KNSTRN,90417
ENSG00000128951,DUT,1854
ENSG00000128973,CLN6,54982
ENSG00000128989,ARPP19,10776
ENSG00000129003,VPS13C,54832
ENSG00000129055,ANAPC13,25847
ENSG00000129071,MBD4,8930
ENSG00000129083,COPB1,1315
ENSG00000129084,PSMA1,5682
ENSG00000129103,SUMF2,25870
ENSG00000129116,PALLD,23022
ENSG00000129128,SPCS3,60559
ENSG00000129158,SERGEF,26297
ENSG00000129173,E2F8,79733
ENSG00000129187,DCTD,1635
ENSG00000129197,RPAIN,84268
ENSG00000129235,TXNDC17,84817
ENSG00000129245,FXR2,9513
ENSG00000129250,KIF1C,10749
ENSG00000129255,MPDU1,9526
ENSG00000129292,PHF20L1,51105
ENSG00000129315,CCNT1,904
ENSG00000129317,PUS7L,83448
ENSG00000129347,KRI1,65095
ENSG00000129351,ILF3,3609
ENSG00000129353,SLC44A2,57153
ENSG00000129460,NGDN,25983
ENSG00000129484,PARP2,10038
ENSG00000129493,HEATR5A,25938
ENSG00000129515,SNX6,58533
ENSG00000129518,EAPP,55837
ENSG00000129534,MIS18BP1,55320
ENSG00000129559,NEDD8,4738
ENSG00000129562,DAD1,1603
ENSG00000129566,TEP1,7011
ENSG00000129625,REEP5,7905
ENSG00000129636,ITFG1,81533
ENSG00000129657,SEC14L1,6397
ENSG00000129667,RHBDF2,79651
ENSG00000129675,ARHGEF6,9459
ENSG00000129680,MAP7D3,79649
ENSG00000129691,ASH2L,9070
ENSG00000129696,TTI2,80185
ENSG00000129810,SGO1,151648
ENSG00000129911,KLF16,83855
ENSG00000129925,TMEM8A,58986
ENSG00000129932,DOHH,83475
ENSG00000129933,MAU2,23383
ENSG00000129993,CBFA2T3,863
ENSG00000130005,GAMT,2593
ENSG00000130021,PUDP,8226
ENSG00000130023,ERMARD,55780
ENSG00000130024,PHF10,55274
ENSG00000130038,CRACR2A,84766
ENSG00000130066,SAT1,6303
ENSG00000130119,GNL3L,54552
ENSG00000130150,MOSPD2,158747
ENSG00000130158,DOCK6,57572
ENSG00000130159,ECSIT,51295
ENSG00000130164,LDLR,3949
ENSG00000130165,ELOF1,84337
ENSG00000130175,PRKCSH,5589
ENSG00000130177,CDC16,8881
ENSG00000130193,THEM6,51337
ENSG00000130204,TOMM40,10452
ENSG00000130227,XPO7,23039
ENSG00000130244,FAM98C,147965
ENSG00000130254,SAFB2,9667
ENSG00000130255,RPL36,25873
ENSG00000130299,GTPBP3,84705
ENSG00000130303,BST2,684
ENSG00000130305,NSUN5,55695
ENSG00000130309,COLGALT1,79709
ENSG00000130311,DDA1,79016
ENSG00000130312,MRPL34,64981
ENSG00000130313,AC010618.1,25796
ENSG00000130332,LSM7,51690
ENSG00000130338,TULP4,56995
ENSG00000130347,RTN4IP1,84816
ENSG00000130348,QRSL1,55278
ENSG00000130349,C6orf203,51250
ENSG00000130382,MLLT1,4298
ENSG00000130396,AFDN,4301
ENSG00000130402,ACTN4,81
ENSG00000130413,STK33,65975
ENSG00000130414,NDUFA10,4705
ENSG00000130429,ARPC1B,10095
ENSG00000130449,ZSWIM6,57688
ENSG00000130475,FCHO1,23149
ENSG00000130479,MAP1S,55201
ENSG00000130489,NA,NA
ENSG00000130511,SSBP4,170463
ENSG00000130520,LSM4,25804
ENSG00000130522,JUND,3727
ENSG00000130544,ZNF557,79230
ENSG00000130559,CAMSAP1,157922
ENSG00000130560,UBAC1,10422
ENSG00000130589,HELZ2,85441
ENSG00000130592,LSP1,4046
ENSG00000130638,ATXN10,25814
ENSG00000130640,TUBGCP2,10844
ENSG00000130669,PAK4,10298
ENSG00000130684,ZNF337,26152
ENSG00000130695,CEP85,64793
ENSG00000130699,TAF4,6874
ENSG00000130703,OSBPL2,9885
ENSG00000130706,ADRM1,11047
ENSG00000130713,EXOSC2,23404
ENSG00000130714,POMT1,10585
ENSG00000130717,UCK1,83549
ENSG00000130723,PRRC2B,84726
ENSG00000130724,CHMP2A,27243
ENSG00000130725,UBE2M,9040
ENSG00000130726,TRIM28,10155
ENSG00000130731,METTL26,84326
ENSG00000130733,YIPF2,78992
ENSG00000130734,ATG4D,84971
ENSG00000130741,EIF2S3,1968
ENSG00000130748,TMEM160,54958
ENSG00000130749,AC008755.1,23211
ENSG00000130751,NPAS1,4861
ENSG00000130755,GMFG,9535
ENSG00000130764,LRRC47,57470
ENSG00000130766,SESN2,83667
ENSG00000130770,ATP5IF1,93974
ENSG00000130772,MED18,54797
ENSG00000130779,CLIP1,6249
ENSG00000130787,HIP1R,9026
ENSG00000130803,ZNF317,57693
ENSG00000130810,PPAN,56342
ENSG00000130811,EIF3G,8666
ENSG00000130813,C19orf66,55337
ENSG00000130816,DNMT1,1786
ENSG00000130826,DKC1,1736
ENSG00000130827,PLXNA3,55558
ENSG00000130856,ZNF236,7776
ENSG00000130921,C12orf65,91574
ENSG00000130935,NOL11,25926
ENSG00000130939,UBE4B,10277
ENSG00000130940,CASZ1,54897
ENSG00000130956,HABP4,22927
ENSG00000130985,UBA1,7317
ENSG00000131013,PPIL4,85313
ENSG00000131018,SYNE1,23345
ENSG00000131023,LATS1,9113
ENSG00000131043,AAR2,25980
ENSG00000131051,RBM39,9584
ENSG00000131067,GGT7,2686
ENSG00000131100,ATP6V1E1,529
ENSG00000131115,ZNF227,7770
ENSG00000131116,ZNF428,126299
ENSG00000131127,ZNF141,7700
ENSG00000131143,COX4I1,1327
ENSG00000131148,EMC8,10328
ENSG00000131149,GSE1,23199
ENSG00000131153,GINS2,51659
ENSG00000131165,CHMP1A,5119
ENSG00000131171,SH3BGRL,6451
ENSG00000131174,COX7B,1349
ENSG00000131188,PRR7,80758
ENSG00000131196,NFATC1,4772
ENSG00000131236,CAP1,10487
ENSG00000131238,PPT1,5538
ENSG00000131242,RAB11FIP4,84440
ENSG00000131263,RLIM,51132
ENSG00000131269,ABCB7,22
ENSG00000131323,TRAF3,7187
ENSG00000131351,HAUS8,93323
ENSG00000131368,MRPS25,64432
ENSG00000131370,SH3BP5,9467
ENSG00000131373,HACL1,26061
ENSG00000131374,TBC1D5,9779
ENSG00000131375,CAPN7,23473
ENSG00000131378,RFTN1,23180
ENSG00000131381,RBSN,64145
ENSG00000131389,SLC6A6,6533
ENSG00000131398,KCNC3,3748
ENSG00000131408,NR1H2,7376
ENSG00000131437,KIF3A,11127
ENSG00000131446,MGAT1,4245
ENSG00000131462,TUBG1,7283
ENSG00000131467,PSME3,10197
ENSG00000131469,RPL27,6155
ENSG00000131470,PSMC3IP,29893
ENSG00000131473,ACLY,47
ENSG00000131475,VPS25,84313
ENSG00000131480,AOC2,314
ENSG00000131495,NDUFA2,4695
ENSG00000131503,ANKHD1,54882
ENSG00000131504,DIAPH1,1729
ENSG00000131507,NDFIP1,80762
ENSG00000131508,UBE2D2,7322
ENSG00000131558,EXOC4,60412
ENSG00000131584,ACAP3,116983
ENSG00000131626,PPFIA1,8500
ENSG00000131650,KREMEN2,79412
ENSG00000131652,THOC6,79228
ENSG00000131653,TRAF7,84231
ENSG00000131697,NPHP4,261734
ENSG00000131725,WDR44,54521
ENSG00000131732,ZCCHC9,84240
ENSG00000131747,TOP2A,7153
ENSG00000131748,STARD3,10948
ENSG00000131759,RARA,5914
ENSG00000131778,CHD1L,9557
ENSG00000131779,PEX11B,8799
ENSG00000131788,PIAS3,10401
ENSG00000131791,PRKAB2,5565
ENSG00000131828,PDHA1,5160
ENSG00000131844,MCCC2,64087
ENSG00000131873,CHSY1,22856
ENSG00000131876,SNRPA1,6627
ENSG00000131899,LLGL1,3996
ENSG00000131966,ACTR10,55860
ENSG00000131979,GCH1,2643
