NAME,DESCRIPTION,GENE_SYMBOL,GENE_TITLE,SCORE
SRP14,SRP14,null,null,-0.035427894
ZNF609,ZNF609,null,null,-0.03543122
AP000944.5,AP000944.5,null,null,-0.035431504
MLLT11,MLLT11,null,null,-0.03543542
ZNF175,ZNF175,null,null,-0.035445392
IPP,IPP,null,null,-0.035448868
PCNT,PCNT,null,null,-0.03546561
SIK2,SIK2,null,null,-0.035466857
ZFR,ZFR,null,null,-0.03549059
CNPPD1,CNPPD1,null,null,-0.035500113
AKIP1,AKIP1,null,null,-0.03551481
CEP162,CEP162,null,null,-0.03552554
FGFR1OP2,FGFR1OP2,null,null,-0.035546962
ZFAND2A,ZFAND2A,null,null,-0.03555942
ZZEF1,ZZEF1,null,null,-0.03557173
OTUB1,OTUB1,null,null,-0.03557485
AC132872.4,AC132872.4,null,null,-0.035585597
CLK4,CLK4,null,null,-0.03558601
MBNL1,MBNL1,null,null,-0.035599172
OTUD3,OTUD3,null,null,-0.035626583
AC004771.1,AC004771.1,null,null,-0.035650697
TMEM237,TMEM237,null,null,-0.035671927
CTPS2,CTPS2,null,null,-0.035691775
BRD2,BRD2,null,null,-0.035697598
RBM12,RBM12,null,null,-0.035700276
DSE,DSE,null,null,-0.03571402
LSM1,LSM1,null,null,-0.035746336
PARN,PARN,null,null,-0.03577037
AC131159.2,AC131159.2,null,null,-0.03578526
POLR2K,POLR2K,null,null,-0.035795163
CNOT3,CNOT3,null,null,-0.0358076
CCDC71,CCDC71,null,null,-0.035817638
MELTF,MELTF,null,null,-0.03582945
KLHL26,KLHL26,null,null,-0.035849202
ARPC1A,ARPC1A,null,null,-0.035864342
AIF1,AIF1,null,null,-0.03586939
IL21R,IL21R,null,null,-0.0358908
HNRNPKP4,HNRNPKP4,null,null,-0.035899904
AC106886.5,AC106886.5,null,null,-0.03592267
NIN,NIN,null,null,-0.035951808
CXorf21,CXorf21,null,null,-0.0359713
RAB28,RAB28,null,null,-0.035983775
LRRC37BP1,LRRC37BP1,null,null,-0.03599709
POP1,POP1,null,null,-0.036006972
GIT2,GIT2,null,null,-0.036019277
DPP9,DPP9,null,null,-0.0360285
SHLD1,SHLD1,null,null,-0.036031142
AC004593.3,AC004593.3,null,null,-0.036042895
TRADD,TRADD,null,null,-0.036053956
SIN3A,SIN3A,null,null,-0.03605424
AC133550.2,AC133550.2,null,null,-0.03607172
LRG1,LRG1,null,null,-0.036074936
AC005258.1,AC005258.1,null,null,-0.036075335
NUP153,NUP153,null,null,-0.03610753
MAD2L2,MAD2L2,null,null,-0.03613669
YTHDC1,YTHDC1,null,null,-0.036137275
CENPM,CENPM,null,null,-0.036141723
BET1L,BET1L,null,null,-0.03615617
MVB12A,MVB12A,null,null,-0.036186285
DHX35,DHX35,null,null,-0.036203165
RACGAP1,RACGAP1,null,null,-0.036210924
AL359762.3,AL359762.3,null,null,-0.036226753
CEP170,CEP170,null,null,-0.036227144
AGO3,AGO3,null,null,-0.036230467
DDA1,DDA1,null,null,-0.036233228
ZMYM4,ZMYM4,null,null,-0.036253057
KCTD17,KCTD17,null,null,-0.036305964
AIDA,AIDA,null,null,-0.036318433
HLA-L,HLA-L,null,null,-0.036334343
XIST,XIST,null,null,-0.036341794
NAALADL1,NAALADL1,null,null,-0.03634705
AL139300.1,AL139300.1,null,null,-0.03636365
ARMCX6,ARMCX6,null,null,-0.036393054
ZNF512,ZNF512,null,null,-0.03641306
HNRNPA0,HNRNPA0,null,null,-0.036422357
SOCS4,SOCS4,null,null,-0.036476847
PHRF1,PHRF1,null,null,-0.036496576
MT-CYB,MT-CYB,null,null,-0.03650374
SYNGR2,SYNGR2,null,null,-0.036529984
RHOH,RHOH,null,null,-0.036532514
ARHGAP11A,ARHGAP11A,null,null,-0.03655549
MGRN1,MGRN1,null,null,-0.036575105
THAP1,THAP1,null,null,-0.036580745
C1orf74,C1orf74,null,null,-0.036593836
TMEM154,TMEM154,null,null,-0.03662709
FAM160B1,FAM160B1,null,null,-0.036628056
MDM1,MDM1,null,null,-0.03664167
ZNF655,ZNF655,null,null,-0.036661893
TEX30,TEX30,null,null,-0.036669012
SS18L2,SS18L2,null,null,-0.036682755
EIF1AD,EIF1AD,null,null,-0.036691207
EIF4E3,EIF4E3,null,null,-0.03669547
ENSA,ENSA,null,null,-0.036703557
APEX2,APEX2,null,null,-0.036710605
ZNF25,ZNF25,null,null,-0.036761794
SEC22C,SEC22C,null,null,-0.036796745
RBM6,RBM6,null,null,-0.03680627
HSPE1-MOB4,HSPE1-MOB4,null,null,-0.036830053
ZNF577,ZNF577,null,null,-0.03683304
PTPRJ,PTPRJ,null,null,-0.036872458
IRAK4,IRAK4,null,null,-0.03689125
IGF2BP1,IGF2BP1,null,null,-0.036923554
KRT18,KRT18,null,null,-0.036942437
TXNDC9,TXNDC9,null,null,-0.036945123
SIMC1,SIMC1,null,null,-0.036956724
AC025165.1,AC025165.1,null,null,-0.036961928
POGZ,POGZ,null,null,-0.036966518
PTOV1-AS2,PTOV1-AS2,null,null,-0.036967717
SLC10A7,SLC10A7,null,null,-0.036969714
UBR7,UBR7,null,null,-0.036972024
ZBTB8OS,ZBTB8OS,null,null,-0.036997873
SUSD6,SUSD6,null,null,-0.037019998
TRAF3IP1,TRAF3IP1,null,null,-0.037022784
TRAPPC4,TRAPPC4,null,null,-0.037038185
FKBP15,FKBP15,null,null,-0.037041035
NDUFB3,NDUFB3,null,null,-0.03705064
ITPR1,ITPR1,null,null,-0.037052
GMFG,GMFG,null,null,-0.03706744
RANBP2,RANBP2,null,null,-0.03707414
KYAT3,KYAT3,null,null,-0.037133306
KIAA1586,KIAA1586,null,null,-0.037143085
CCDC144NL-AS1,CCDC144NL-AS1,null,null,-0.037147257
RTKN,RTKN,null,null,-0.037152924
LRRC8A,LRRC8A,null,null,-0.037155952
ZNF670-ZNF695,ZNF670-ZNF695,null,null,-0.037237663
ARMC5,ARMC5,null,null,-0.037249703
TTC31,TTC31,null,null,-0.0372641
GINS3,GINS3,null,null,-0.037269518
SMC6,SMC6,null,null,-0.037285022
AC124068.1,AC124068.1,null,null,-0.037302356
C4orf33,C4orf33,null,null,-0.037308134
MFSD2A,MFSD2A,null,null,-0.037328374
TEF,TEF,null,null,-0.037332427
HAPLN3,HAPLN3,null,null,-0.03733325
PTPRE,PTPRE,null,null,-0.037371505
WBP1L,WBP1L,null,null,-0.037387013
AL160408.2,AL160408.2,null,null,-0.03739933
LLGL1,LLGL1,null,null,-0.037454583
KLF7,KLF7,null,null,-0.03747917
C11orf21,C11orf21,null,null,-0.037511285
PPP2R1A,PPP2R1A,null,null,-0.037512824
RPA2,RPA2,null,null,-0.03752163
AC004974.1,AC004974.1,null,null,-0.03752729
FASTK,FASTK,null,null,-0.03758014
TMEM165,TMEM165,null,null,-0.03758899
CCNA2,CCNA2,null,null,-0.037603132
ZNF211,ZNF211,null,null,-0.0376077
OCIAD2,OCIAD2,null,null,-0.037629236
CDC73,CDC73,null,null,-0.037645128
GMPPA,GMPPA,null,null,-0.037664674
LINC00641,LINC00641,null,null,-0.03768029
TTC7B,TTC7B,null,null,-0.037706703
NREP,NREP,null,null,-0.037716705
ACSL4,ACSL4,null,null,-0.037726164
NDUFA6,NDUFA6,null,null,-0.037739724
ADAT1,ADAT1,null,null,-0.037743855
TLR6,TLR6,null,null,-0.037761763
AL390719.1,AL390719.1,null,null,-0.037786458
TMCO1,TMCO1,null,null,-0.037800804
NXT2,NXT2,null,null,-0.03780862
ID3,ID3,null,null,-0.03782061
ZNF792,ZNF792,null,null,-0.03783294
SAMD4A,SAMD4A,null,null,-0.037837174
ANKIB1,ANKIB1,null,null,-0.037842095
MSL1,MSL1,null,null,-0.037842363
RSC1A1,RSC1A1,null,null,-0.037870962
UBE2G1,UBE2G1,null,null,-0.0378861
ADAM8,ADAM8,null,null,-0.03794405
IGLV3-19,IGLV3-19,null,null,-0.037985474
ARHGEF3,ARHGEF3,null,null,-0.037986632
SRP19,SRP19,null,null,-0.037993606
POC1B-GALNT4,POC1B-GALNT4,null,null,-0.038095824
TOR1A,TOR1A,null,null,-0.038107958
PGBD1,PGBD1,null,null,-0.038138963
STK39,STK39,null,null,-0.038146026
S100A10,S100A10,null,null,-0.038155578
NSMCE1,NSMCE1,null,null,-0.038181517
ZNF682,ZNF682,null,null,-0.03821137
ING1,ING1,null,null,-0.038211428
EIF1B,EIF1B,null,null,-0.038239155
DOT1L,DOT1L,null,null,-0.03824271
PDE6G,PDE6G,null,null,-0.038257502
AL662884.2,AL662884.2,null,null,-0.03826771
TMOD3,TMOD3,null,null,-0.03830303
ARHGAP19,ARHGAP19,null,null,-0.038309302
WAC,WAC,null,null,-0.03831231
AC011498.3,AC011498.3,null,null,-0.038327307
IGLC7,IGLC7,null,null,-0.03834966
ZRANB1,ZRANB1,null,null,-0.038359083
TPR,TPR,null,null,-0.038380343
UBB,UBB,null,null,-0.038391978
MPDU1,MPDU1,null,null,-0.03840555
NAPG,NAPG,null,null,-0.038406108
KIAA0753,KIAA0753,null,null,-0.03842255
CSRP1,CSRP1,null,null,-0.038449723
NDEL1,NDEL1,null,null,-0.038457956
ZC3H7A,ZC3H7A,null,null,-0.038460486
ASH2L,ASH2L,null,null,-0.038469456
TIMM23B,TIMM23B,null,null,-0.038496155
SENP1,SENP1,null,null,-0.038496923
MPZ,MPZ,null,null,-0.038513117
NLRX1,NLRX1,null,null,-0.03851366
FAM122B,FAM122B,null,null,-0.03853537
ALYREF,ALYREF,null,null,-0.038539853
PMF1-BGLAP,PMF1-BGLAP,null,null,-0.038553696
ZNF606,ZNF606,null,null,-0.038576454
AC231533.1,AC231533.1,null,null,-0.038592946
MCM8,MCM8,null,null,-0.03859463
C12orf4,C12orf4,null,null,-0.038612947
USP24,USP24,null,null,-0.038624927
BRCA2,BRCA2,null,null,-0.0386298
AC007406.5,AC007406.5,null,null,-0.038638297
ARCN1,ARCN1,null,null,-0.03865757
CMIP,CMIP,null,null,-0.0386627
ZSCAN32,ZSCAN32,null,null,-0.038715243
ADAMTS7,ADAMTS7,null,null,-0.038715992
CDRT4,CDRT4,null,null,-0.038746476
MTG1,MTG1,null,null,-0.038794078
TOP1,TOP1,null,null,-0.03881662
SYNJ2,SYNJ2,null,null,-0.0388262
ZBTB43,ZBTB43,null,null,-0.03883065
AC069287.2,AC069287.2,null,null,-0.038865324
AC010335.1,AC010335.1,null,null,-0.038868323
ZBED5,ZBED5,null,null,-0.038874645
NIPAL2,NIPAL2,null,null,-0.038905304
GSKIP,GSKIP,null,null,-0.038936697
ZNF687,ZNF687,null,null,-0.038957015
TVP23C-CDRT4,TVP23C-CDRT4,null,null,-0.03896063
RAB24,RAB24,null,null,-0.038990535
UVSSA,UVSSA,null,null,-0.03899426
CLASRP,CLASRP,null,null,-0.03900346
RSPRY1,RSPRY1,null,null,-0.03902162
NUP50,NUP50,null,null,-0.039024916
QPCT,QPCT,null,null,-0.039029624
ZFYVE21,ZFYVE21,null,null,-0.03904255
ATG2A,ATG2A,null,null,-0.039044607
MRNIP,MRNIP,null,null,-0.039060064
ATP9B,ATP9B,null,null,-0.03908149
CCDC18,CCDC18,null,null,-0.039129943
MSMP,MSMP,null,null,-0.03913973
AP3S2,AP3S2,null,null,-0.039169535
NDUFB4,NDUFB4,null,null,-0.03918577
NRAS,NRAS,null,null,-0.039193343
CHRNA6,CHRNA6,null,null,-0.039208658
FIZ1,FIZ1,null,null,-0.039219957
MANF,MANF,null,null,-0.039254308
GRHPR,GRHPR,null,null,-0.03926049
UBR5,UBR5,null,null,-0.039273184
AKR7A2,AKR7A2,null,null,-0.03930348
SEPTIN7,SEPTIN7,null,null,-0.03931408
CSK,CSK,null,null,-0.039355453
DELE1,DELE1,null,null,-0.039378963
BX890604.2,BX890604.2,null,null,-0.039398894
TPRN,TPRN,null,null,-0.03943519
UCP2,UCP2,null,null,-0.039440062
C5orf22,C5orf22,null,null,-0.039453622
AC145285.6,AC145285.6,null,null,-0.039469082
S100A6,S100A6,null,null,-0.039490934
SURF4,SURF4,null,null,-0.039497513
PLIN2,PLIN2,null,null,-0.03951305
RPS6KA3,RPS6KA3,null,null,-0.0395264
ZNF746,ZNF746,null,null,-0.039532755
GYS1,GYS1,null,null,-0.03953731
PLXNA1,PLXNA1,null,null,-0.039544787
PLPP5,PLPP5,null,null,-0.039554212
AC139887.2,AC139887.2,null,null,-0.03961942
PAQR3,PAQR3,null,null,-0.039640952
ERC1,ERC1,null,null,-0.03965841
SIVA1,SIVA1,null,null,-0.03966078
UBA1,UBA1,null,null,-0.039661683
CDK13,CDK13,null,null,-0.039665632
FAM219B,FAM219B,null,null,-0.03966586
MARK2,MARK2,null,null,-0.039681178
KANSL1,KANSL1,null,null,-0.03969007
AC084024.3,AC084024.3,null,null,-0.039691858
AC134043.3,AC134043.3,null,null,-0.039724167
PKMYT1,PKMYT1,null,null,-0.039726347
SP1,SP1,null,null,-0.03973912
ZNF419,ZNF419,null,null,-0.0397418
C1orf21,C1orf21,null,null,-0.03974674
SH3PXD2A,SH3PXD2A,null,null,-0.039783176
PRPF18,PRPF18,null,null,-0.039817907
C16orf87,C16orf87,null,null,-0.039825037
TMEM50A,TMEM50A,null,null,-0.03984205
USP40,USP40,null,null,-0.0398617
AK3,AK3,null,null,-0.039871357
NSUN3,NSUN3,null,null,-0.039872956
SNF8,SNF8,null,null,-0.03990427
SLC39A1,SLC39A1,null,null,-0.039913528
AMOTL1,AMOTL1,null,null,-0.039941646
CCDC82,CCDC82,null,null,-0.039950322
ZNF790,ZNF790,null,null,-0.039982192
PICALM,PICALM,null,null,-0.039990388
ARID4B,ARID4B,null,null,-0.039992996
BAIAP2L1,BAIAP2L1,null,null,-0.039993286
AC091564.7,AC091564.7,null,null,-0.040005494
AL109628.2,AL109628.2,null,null,-0.04000737
PSPC1,PSPC1,null,null,-0.040012542
SATB1,SATB1,null,null,-0.040013026
TET3,TET3,null,null,-0.04002872
AP5Z1,AP5Z1,null,null,-0.04006259
SYAP1,SYAP1,null,null,-0.04006341
PHLPP1,PHLPP1,null,null,-0.040069137
UBE2Z,UBE2Z,null,null,-0.040080477
DCTN2,DCTN2,null,null,-0.04009857
ZNF225,ZNF225,null,null,-0.040105782
ATF6B,ATF6B,null,null,-0.04011344
RNASEK,RNASEK,null,null,-0.040127154
SEC24A,SEC24A,null,null,-0.04013073
HERC2,HERC2,null,null,-0.040156968
SAR1A,SAR1A,null,null,-0.040167872
EFCAB7,EFCAB7,null,null,-0.040200148
MFHAS1,MFHAS1,null,null,-0.040216915
AC005943.2,AC005943.2,null,null,-0.04021755
AL391069.1,AL391069.1,null,null,-0.040250394
SEC13,SEC13,null,null,-0.04026102
MAU2,MAU2,null,null,-0.04026375
TROAP,TROAP,null,null,-0.040277075
ZNF621,ZNF621,null,null,-0.040312067
RCSD1,RCSD1,null,null,-0.040359776
SGPL1,SGPL1,null,null,-0.040389538
SENP5,SENP5,null,null,-0.04038979
TPM3P9,TPM3P9,null,null,-0.040406626
NAB1,NAB1,null,null,-0.04041994
LYL1,LYL1,null,null,-0.04044017
SPEN,SPEN,null,null,-0.040441345
CACNB3,CACNB3,null,null,-0.04046165
AC099850.3,AC099850.3,null,null,-0.040473346
AC007292.2,AC007292.2,null,null,-0.040494367
MAP2K1,MAP2K1,null,null,-0.040516503
CHN2,CHN2,null,null,-0.0405523
TRAPPC8,TRAPPC8,null,null,-0.040568233
ARHGAP33,ARHGAP33,null,null,-0.04058061
AC008764.4,AC008764.4,null,null,-0.040586118
UHRF1,UHRF1,null,null,-0.040589258
STK11IP,STK11IP,null,null,-0.040596146
CIDECP1,CIDECP1,null,null,-0.04061041
AL049779.1,AL049779.1,null,null,-0.040645096
SLC35E4,SLC35E4,null,null,-0.0406478
HSP90B1,HSP90B1,null,null,-0.04067951
SLAIN1,SLAIN1,null,null,-0.040690042
CTCF,CTCF,null,null,-0.040703308
SPRED2,SPRED2,null,null,-0.04071045
CHRNE,CHRNE,null,null,-0.040714752
KLF10,KLF10,null,null,-0.04071748
YWHAH,YWHAH,null,null,-0.040723108
IRF3,IRF3,null,null,-0.040730122
CTBP1,CTBP1,null,null,-0.040742036
CENPA,CENPA,null,null,-0.040747937
UBL3,UBL3,null,null,-0.040758878
CCDC130,CCDC130,null,null,-0.040765822
NCK2,NCK2,null,null,-0.040781945
MCTP2,MCTP2,null,null,-0.040794794
TMEM214,TMEM214,null,null,-0.040804174
AC006449.3,AC006449.3,null,null,-0.040812545
DENND4B,DENND4B,null,null,-0.040816728
HELQ,HELQ,null,null,-0.040850766
SNRK,SNRK,null,null,-0.040851377
ELOA,ELOA,null,null,-0.040859856
CACNB1,CACNB1,null,null,-0.040862806
TCF19,TCF19,null,null,-0.040874388
MYO1D,MYO1D,null,null,-0.040905204
ARHGEF9,ARHGEF9,null,null,-0.040923525
EHD4,EHD4,null,null,-0.04092646
TNKS2,TNKS2,null,null,-0.04095632
AL136531.2,AL136531.2,null,null,-0.04096664
EIF4G2,EIF4G2,null,null,-0.040966988
CHD4,CHD4,null,null,-0.04097763
IGF2R,IGF2R,null,null,-0.04097939
MBD3,MBD3,null,null,-0.040991362
AP4E1,AP4E1,null,null,-0.040996026
ZNF385A,ZNF385A,null,null,-0.041016016
CNEP1R1,CNEP1R1,null,null,-0.04102735
RNF185,RNF185,null,null,-0.041028462
ARF3,ARF3,null,null,-0.041062612
JKAMP,JKAMP,null,null,-0.04107565
WDR6,WDR6,null,null,-0.041085098
FOXO1,FOXO1,null,null,-0.04111478
SLC66A1,SLC66A1,null,null,-0.04111652
LRRC23,LRRC23,null,null,-0.041152988
ZNF530,ZNF530,null,null,-0.041169327
RBM15B,RBM15B,null,null,-0.0411769
TTN-AS1,TTN-AS1,null,null,-0.041181
INIP,INIP,null,null,-0.041195713
DPP8,DPP8,null,null,-0.041202527
SLC25A25,SLC25A25,null,null,-0.041208956
ZNF316,ZNF316,null,null,-0.041214045
ZNF416,ZNF416,null,null,-0.04122469
JAK1,JAK1,null,null,-0.041225232
HP1BP3,HP1BP3,null,null,-0.04123019
STARD4-AS1,STARD4-AS1,null,null,-0.041250266
AC004542.1,AC004542.1,null,null,-0.041285414
ARHGEF7,ARHGEF7,null,null,-0.041316655
WDR37,WDR37,null,null,-0.041394815
SQLE,SQLE,null,null,-0.041397713
FRY,FRY,null,null,-0.04140351
PDRG1,PDRG1,null,null,-0.04142303
SOCS3,SOCS3,null,null,-0.04146173
GPATCH2L,GPATCH2L,null,null,-0.041463338
SYNGR1,SYNGR1,null,null,-0.041546408
ZFPL1,ZFPL1,null,null,-0.041561704
RIT1,RIT1,null,null,-0.0416086
HIPK1,HIPK1,null,null,-0.041633487
CPSF7,CPSF7,null,null,-0.04163995
DMD,DMD,null,null,-0.041640144
RTL8C,RTL8C,null,null,-0.041650005
TSNAX,TSNAX,null,null,-0.041657098
IRF2,IRF2,null,null,-0.041666552
RAB5A,RAB5A,null,null,-0.04166779
C2orf68,C2orf68,null,null,-0.041696735
SH3GL1,SH3GL1,null,null,-0.041702107
SHFL,SHFL,null,null,-0.04170248
TPRG1L,TPRG1L,null,null,-0.041706834
WAPL,WAPL,null,null,-0.041709803
BCL7C,BCL7C,null,null,-0.041760117
DNAJC5B,DNAJC5B,null,null,-0.04177107
ENO2,ENO2,null,null,-0.041813787
AC060234.2,AC060234.2,null,null,-0.04181813
EXOG,EXOG,null,null,-0.041818812
SQSTM1,SQSTM1,null,null,-0.041822772
MKLN1,MKLN1,null,null,-0.041845817
AP000347.1,AP000347.1,null,null,-0.041846342
KAT6A,KAT6A,null,null,-0.04185902
C7orf26,C7orf26,null,null,-0.041871764
SPG11,SPG11,null,null,-0.04187585
VPS18,VPS18,null,null,-0.041878812
XBP1,XBP1,null,null,-0.041909937
ABHD17A,ABHD17A,null,null,-0.041939333
LYSMD3,LYSMD3,null,null,-0.041958142
MORF4L1P1,MORF4L1P1,null,null,-0.041966267
PSMD2,PSMD2,null,null,-0.042031746
MORF4L1,MORF4L1,null,null,-0.042074736
SLC35E1,SLC35E1,null,null,-0.042079404
ZNF266,ZNF266,null,null,-0.042147994
STX4,STX4,null,null,-0.04215249
DAB2IP,DAB2IP,null,null,-0.042162083
FRK,FRK,null,null,-0.042169522
SP4,SP4,null,null,-0.04219305
AC134669.1,AC134669.1,null,null,-0.042222004
SPPL3,SPPL3,null,null,-0.042223956
ASB16-AS1,ASB16-AS1,null,null,-0.042224582
TTPAL,TTPAL,null,null,-0.042235736
SRPRA,SRPRA,null,null,-0.042236775
SYNJ2BP,SYNJ2BP,null,null,-0.042245086
TRMT2B,TRMT2B,null,null,-0.042296782
CLK1,CLK1,null,null,-0.0423462
DHTKD1,DHTKD1,null,null,-0.04234631
WIPF1,WIPF1,null,null,-0.042356074
ST3GAL5,ST3GAL5,null,null,-0.042369474
APOL6,APOL6,null,null,-0.042381816
FLYWCH1,FLYWCH1,null,null,-0.04240242
ZFAND2B,ZFAND2B,null,null,-0.04243193
PCYT1A,PCYT1A,null,null,-0.04243466
RIDA,RIDA,null,null,-0.04243903
GOLPH3,GOLPH3,null,null,-0.042461403
SPCS2,SPCS2,null,null,-0.04250574
ZNF544,ZNF544,null,null,-0.042525787
RNGTT,RNGTT,null,null,-0.04254732
ATP2B4,ATP2B4,null,null,-0.042552702
SVIP,SVIP,null,null,-0.042574342
ZNF418,ZNF418,null,null,-0.042576365
ZBTB41,ZBTB41,null,null,-0.042620722
SRRM1,SRRM1,null,null,-0.042626657
PTPRA,PTPRA,null,null,-0.04263085
PANX1,PANX1,null,null,-0.042673983
GMEB2,GMEB2,null,null,-0.0426991
LINC01963,LINC01963,null,null,-0.04271103
E2F3,E2F3,null,null,-0.042729948
AC068831.7,AC068831.7,null,null,-0.04273179
NAIF1,NAIF1,null,null,-0.04276955
NUDT16L1,NUDT16L1,null,null,-0.04279123
CTBS,CTBS,null,null,-0.042815376
IKBKG,IKBKG,null,null,-0.042827673
STK40,STK40,null,null,-0.042840403
USP37,USP37,null,null,-0.042841766
STX11,STX11,null,null,-0.042853825
TRAF2,TRAF2,null,null,-0.042866893
PRKRIP1,PRKRIP1,null,null,-0.042931836
CEP131,CEP131,null,null,-0.04293975
SRSF3,SRSF3,null,null,-0.04294782
SCRN3,SCRN3,null,null,-0.042965014
ARFGAP1,ARFGAP1,null,null,-0.04297352
MTMR4,MTMR4,null,null,-0.04298729
AP5B1,AP5B1,null,null,-0.043065656
ZNF45,ZNF45,null,null,-0.043067485
ARMC7,ARMC7,null,null,-0.04307499
SCOC,SCOC,null,null,-0.043088835
DNM2,DNM2,null,null,-0.043134704
RGP1,RGP1,null,null,-0.04315973
ACOXL,ACOXL,null,null,-0.043185756
BEX4,BEX4,null,null,-0.043187648
PRR14L,PRR14L,null,null,-0.043202292
ZNF480,ZNF480,null,null,-0.043210227
CHM,CHM,null,null,-0.043212045
AC087276.2,AC087276.2,null,null,-0.04321774
RASSF3,RASSF3,null,null,-0.04328392
SGMS1,SGMS1,null,null,-0.043284457
OTUD5,OTUD5,null,null,-0.04328842
ST6GAL1,ST6GAL1,null,null,-0.043317623
HIF1AN,HIF1AN,null,null,-0.043328032
NABP2,NABP2,null,null,-0.043348026
BORCS8,BORCS8,null,null,-0.043352854
GOLGA4,GOLGA4,null,null,-0.043360986
HAUS1,HAUS1,null,null,-0.043363538
RAD54L,RAD54L,null,null,-0.043375775
ADGRE5,ADGRE5,null,null,-0.043387745
U2AF1L4,U2AF1L4,null,null,-0.04339359
TRIM69,TRIM69,null,null,-0.043404747
MED21,MED21,null,null,-0.043404855
CCDC157,CCDC157,null,null,-0.04343827
OBI1-AS1,OBI1-AS1,null,null,-0.04350955
TVP23C,TVP23C,null,null,-0.04352262
PSMD4,PSMD4,null,null,-0.04355976
SLC22A18,SLC22A18,null,null,-0.043594755
STX17,STX17,null,null,-0.043606676
UNC13D,UNC13D,null,null,-0.043615732
AP003096.1,AP003096.1,null,null,-0.043617647
TUBGCP3,TUBGCP3,null,null,-0.04363798
ZNF780B,ZNF780B,null,null,-0.043641947
MAP3K20,MAP3K20,null,null,-0.043651655
GOLGA5,GOLGA5,null,null,-0.043693855
COQ2,COQ2,null,null,-0.043717895
PPP4C,PPP4C,null,null,-0.043742657
RNF111,RNF111,null,null,-0.043744177
LRRCC1,LRRCC1,null,null,-0.043757927
RFXANK,RFXANK,null,null,-0.04376141
TBC1D22B,TBC1D22B,null,null,-0.043768447
RUSC1-AS1,RUSC1-AS1,null,null,-0.043778412
IGLV3-12,IGLV3-12,null,null,-0.043786865
ACP5,ACP5,null,null,-0.04380358
CLBA1,CLBA1,null,null,-0.043808978
CMC2,CMC2,null,null,-0.043818206
TBC1D5,TBC1D5,null,null,-0.043854706
ATP1B1,ATP1B1,null,null,-0.04386973
TRIM5,TRIM5,null,null,-0.043873902
GALNS,GALNS,null,null,-0.043931328
TYMSOS,TYMSOS,null,null,-0.043950927
AC006001.3,AC006001.3,null,null,-0.04397138
USP47,USP47,null,null,-0.043995954
OGDH,OGDH,null,null,-0.044013914
ELK1,ELK1,null,null,-0.044020474
KLHL36,KLHL36,null,null,-0.04403581
GLYCTK,GLYCTK,null,null,-0.044040233
LRRC42,LRRC42,null,null,-0.044051494
ZSCAN12,ZSCAN12,null,null,-0.04406756
USP28,USP28,null,null,-0.044079863
RNF170,RNF170,null,null,-0.044134818
ARID3B,ARID3B,null,null,-0.044136148
NR3C1,NR3C1,null,null,-0.04415237
CRY2,CRY2,null,null,-0.044158116
KLHL5,KLHL5,null,null,-0.04416186
INTS3,INTS3,null,null,-0.044164933
ZNF287,ZNF287,null,null,-0.044173434
UBE2C,UBE2C,null,null,-0.044178184
AMIGO1,AMIGO1,null,null,-0.04420142
DCTN3,DCTN3,null,null,-0.044205483
TMEM199,TMEM199,null,null,-0.04421675
JUP,JUP,null,null,-0.04428637
GNB2,GNB2,null,null,-0.044287946
SLC25A16,SLC25A16,null,null,-0.044300817
ETS1,ETS1,null,null,-0.0443346
ILRUN,ILRUN,null,null,-0.044335548
SLC12A2,SLC12A2,null,null,-0.044342127
RARA,RARA,null,null,-0.04434732
DLGAP5,DLGAP5,null,null,-0.044393625
MREG,MREG,null,null,-0.044412613
FAM193B,FAM193B,null,null,-0.0444273
COMMD7,COMMD7,null,null,-0.044459216
RBM33,RBM33,null,null,-0.044476464
SNRNP40,SNRNP40,null,null,-0.044490617
IGHG4,IGHG4,null,null,-0.04451384
DENND5B,DENND5B,null,null,-0.04452651
ZFP91,ZFP91,null,null,-0.04455207
IFI27L2,IFI27L2,null,null,-0.04455448
GCC1,GCC1,null,null,-0.044555843
EPM2A,EPM2A,null,null,-0.044584338
ZNF10,ZNF10,null,null,-0.04461451
EBF1,EBF1,null,null,-0.044643305
BCL7B,BCL7B,null,null,-0.04464507
SMIM3,SMIM3,null,null,-0.044658776
CPLANE1,CPLANE1,null,null,-0.044662908
ZNF813,ZNF813,null,null,-0.04466448
POLA2,POLA2,null,null,-0.044671312
SIK1B,SIK1B,null,null,-0.04469323
PRRC2C,PRRC2C,null,null,-0.04471309
PPWD1,PPWD1,null,null,-0.04473308
ZKSCAN5,ZKSCAN5,null,null,-0.04474255
TMEM262,TMEM262,null,null,-0.044743184
GNG5,GNG5,null,null,-0.04475375
ZNF431,ZNF431,null,null,-0.044776566
AURKA,AURKA,null,null,-0.044782586
RASA1,RASA1,null,null,-0.044789385
SSH1,SSH1,null,null,-0.04479054
AC123768.5,AC123768.5,null,null,-0.044815905
CAMTA2,CAMTA2,null,null,-0.044827025
NPTN,NPTN,null,null,-0.044837944
RELB,RELB,null,null,-0.044862922
ZNF226,ZNF226,null,null,-0.04488152
ZNF808,ZNF808,null,null,-0.04492296
CAMK4,CAMK4,null,null,-0.044944055
ISCA2,ISCA2,null,null,-0.0449549
